[01-01-23 23:53:43.556] LOG  : General     , 1672617223556> cachedir set to "C:\Users\Fraser\Zomboid".
[01-01-23 23:53:44.035] LOG  : General     , 1672617224035> closest width=640 freq=59.
[01-01-23 23:53:44.035] LOG  : General     , 1672617224035> closest width=640 freq=60.
[01-01-23 23:53:44.035] LOG  : General     , 1672617224035> closest width=640 freq=75.
[01-01-23 23:53:44.035] LOG  : General     , 1672617224035> closest width=640 freq=100.
[01-01-23 23:53:44.035] LOG  : General     , 1672617224035> closest width=640 freq=119.
[01-01-23 23:53:44.035] LOG  : General     , 1672617224035> closest width=640 freq=120.
[01-01-23 23:53:44.035] LOG  : General     , 1672617224035> closest width=640 freq=144.
[01-01-23 23:53:44.035] LOG  : General     , 1672617224035> closest width=720 freq=59.
[01-01-23 23:53:44.035] LOG  : General     , 1672617224035> closest width=720 freq=60.
[01-01-23 23:53:44.035] LOG  : General     , 1672617224035> closest width=720 freq=100.
[01-01-23 23:53:44.035] LOG  : General     , 1672617224035> closest width=720 freq=119.
[01-01-23 23:53:44.035] LOG  : General     , 1672617224035> closest width=720 freq=120.
[01-01-23 23:53:44.035] LOG  : General     , 1672617224035> closest width=720 freq=144.
[01-01-23 23:53:44.035] LOG  : General     , 1672617224035> closest width=800 freq=60.
[01-01-23 23:53:44.036] LOG  : General     , 1672617224036> closest width=800 freq=75.
[01-01-23 23:53:44.036] LOG  : General     , 1672617224036> closest width=800 freq=100.
[01-01-23 23:53:44.036] LOG  : General     , 1672617224036> closest width=800 freq=119.
[01-01-23 23:53:44.036] LOG  : General     , 1672617224036> closest width=800 freq=120.
[01-01-23 23:53:44.036] LOG  : General     , 1672617224036> closest width=800 freq=144.
[01-01-23 23:53:44.036] LOG  : General     , 1672617224036> closest width=1176 freq=50.
[01-01-23 23:53:44.036] LOG  : General     , 1672617224036> closest width=1176 freq=59.
[01-01-23 23:53:44.036] LOG  : General     , 1672617224036> closest width=1176 freq=60.
[01-01-23 23:53:44.036] LOG  : General     , 1672617224036> closest width=1280 freq=50.
[01-01-23 23:53:44.036] LOG  : General     , 1672617224036> closest width=1280 freq=59.
[01-01-23 23:53:44.036] LOG  : General     , 1672617224036> closest width=1280 freq=60.
[01-01-23 23:53:44.036] LOG  : General     , 1672617224036> closest width=1280 freq=100.
[01-01-23 23:53:44.036] LOG  : General     , 1672617224036> closest width=1280 freq=119.
[01-01-23 23:53:44.036] LOG  : General     , 1672617224036> closest width=1280 freq=120.
[01-01-23 23:53:44.036] LOG  : General     , 1672617224036> closest width=1280 freq=144.
[01-01-23 23:53:44.036] LOG  : General     , 1672617224036> closest width=1360 freq=60.
[01-01-23 23:53:44.036] LOG  : General     , 1672617224036> closest width=1360 freq=100.
[01-01-23 23:53:44.036] LOG  : General     , 1672617224036> closest width=1360 freq=119.
[01-01-23 23:53:44.036] LOG  : General     , 1672617224036> closest width=1360 freq=120.
[01-01-23 23:53:44.036] LOG  : General     , 1672617224036> closest width=1360 freq=144.
[01-01-23 23:53:44.036] LOG  : General     , 1672617224036> closest width=1366 freq=60.
[01-01-23 23:53:44.037] LOG  : General     , 1672617224036> closest width=1366 freq=100.
[01-01-23 23:53:44.037] LOG  : General     , 1672617224037> closest width=1366 freq=119.
[01-01-23 23:53:44.037] LOG  : General     , 1672617224037> closest width=1366 freq=120.
[01-01-23 23:53:44.037] LOG  : General     , 1672617224037> closest width=1366 freq=144.
[01-01-23 23:53:44.037] LOG  : General     , 1672617224037> closest width=1440 freq=60.
[01-01-23 23:53:44.037] LOG  : General     , 1672617224037> closest width=1440 freq=100.
[01-01-23 23:53:44.037] LOG  : General     , 1672617224037> closest width=1440 freq=119.
[01-01-23 23:53:44.037] LOG  : General     , 1672617224037> closest width=1440 freq=120.
[01-01-23 23:53:44.037] LOG  : General     , 1672617224037> closest width=1440 freq=144.
[01-01-23 23:53:44.037] LOG  : General     , 1672617224037> closest width=1600 freq=60.
[01-01-23 23:53:44.037] LOG  : General     , 1672617224037> closest width=1600 freq=100.
[01-01-23 23:53:44.039] LOG  : General     , 1672617224039> closest width=1600 freq=119.
[01-01-23 23:53:44.039] LOG  : General     , 1672617224039> closest width=1600 freq=120.
[01-01-23 23:53:44.039] LOG  : General     , 1672617224039> closest width=1600 freq=144.
[01-01-23 23:53:44.039] LOG  : General     , 1672617224039> closest width=1680 freq=59.
[01-01-23 23:53:44.039] LOG  : General     , 1672617224039> closest width=1680 freq=60.
[01-01-23 23:53:44.039] LOG  : General     , 1672617224039> closest width=1680 freq=100.
[01-01-23 23:53:44.039] LOG  : General     , 1672617224039> closest width=1680 freq=119.
[01-01-23 23:53:44.039] LOG  : General     , 1672617224039> closest width=1680 freq=120.
[01-01-23 23:53:44.039] LOG  : General     , 1672617224039> closest width=1680 freq=144.
[01-01-23 23:53:44.039] LOG  : General     , 1672617224039> closest width=1920 freq=23.
[01-01-23 23:53:44.039] LOG  : General     , 1672617224039> closest width=1920 freq=24.
[01-01-23 23:53:44.039] LOG  : General     , 1672617224039> closest width=1920 freq=25.
[01-01-23 23:53:44.039] LOG  : General     , 1672617224039> closest width=1920 freq=29.
[01-01-23 23:53:44.039] LOG  : General     , 1672617224039> closest width=1920 freq=30.
[01-01-23 23:53:44.039] LOG  : General     , 1672617224039> closest width=1920 freq=50.
[01-01-23 23:53:44.039] LOG  : General     , 1672617224039> closest width=1920 freq=59.
[01-01-23 23:53:44.040] LOG  : General     , 1672617224040> closest width=1920 freq=60.
[01-01-23 23:53:44.040] LOG  : General     , 1672617224040> closest width=1920 freq=100.
[01-01-23 23:53:44.040] LOG  : General     , 1672617224040> closest width=1920 freq=119.
[01-01-23 23:53:44.040] LOG  : General     , 1672617224040> closest width=1920 freq=120.
[01-01-23 23:53:44.069] LOG  : General     , 1672617224069> 1672617224069 fmod: FMOD::Studio::System::Initialize() result: No errors..
[01-01-23 23:53:44.070] LOG  : General     , 1672617224070> 1672617224070 fmod: Creating DSP for capture sound.
[01-01-23 23:53:44.070] LOG  : General     , 1672617224070> 1672617224070 fmod: FMOD_System_CreateDSP() result: No errors..
[01-01-23 23:53:44.070] LOG  : General     , 1672617224070> 1672617224070 fmod: FMOD_DSP_SetBypass() result: No errors..
[01-01-23 23:53:44.070] LOG  : General     , 1672617224070> 1672617224070 fmod: FMOD_System_GetMasterChannelGroup() result: No errors..
[01-01-23 23:53:44.070] LOG  : General     , 1672617224070> 1672617224070 fmod: FMOD_ChannelGroup_AddDSP() result: No errors..
[01-01-23 23:53:44.070] LOG  : General     , 1672617224070> 1672617224070 fmod: FMOD_System_Set3DSettings() result: No errors..
[01-01-23 23:53:44.206] LOG  : General     , 1672617224206> GraphicsCard: NVIDIA Corporation NVIDIA GeForce RTX 3080 Ti/PCIe/SSE2.
[01-01-23 23:53:44.206] LOG  : General     , 1672617224206> OpenGL version: 4.6.0 NVIDIA 527.37.
[01-01-23 23:53:44.207] LOG  : General     , 1672617224207> Desktop resolution 1920x1080.
[01-01-23 23:53:44.207] LOG  : General     , 1672617224207> Initial resolution 1920x1080 fullScreen=true.
[01-01-23 23:53:44.209] LOG  : General     , 1672617224209> OpenGL 1.5 buffer objects supported.
[01-01-23 23:53:44.209] LOG  : General     , 1672617224209> VSync: OFF.
[01-01-23 23:53:44.214] LOG  : General     , 1672617224214> NVIDIA: current available GPU memory is 11194 MB.
[01-01-23 23:53:44.215] LOG  : General     , 1672617224215> NVIDIA: dedicated available GPU memory is 12288 MB.
[01-01-23 23:53:44.215] LOG  : General     , 1672617224215> NVIDIA: total available GPU memory is 12288 MB.
[01-01-23 23:53:46.370] LOG  : General     , 1672617226370> AngelCodeFont failed to load page 0 texture E:/steam_games/steamapps/common/ProjectZomboid/media/mainfont_0.png.
[01-01-23 23:53:46.371] LOG  : General     , 1672617226371> AngelCodeFont failed to load page 0 texture E:/steam_games/steamapps/common/ProjectZomboid/media/mainfont2_0.png.
[01-01-23 23:53:46.374] WARN : General     , 1672617226374> TextManager.Init> font "MediumNew" not found in fonts.txt.
[01-01-23 23:53:46.374] WARN : General     , 1672617226374> TextManager.Init> font "AutoNormSmall" not found in fonts.txt.
[01-01-23 23:53:46.374] WARN : General     , 1672617226374> TextManager.Init> font "AutoNormMedium" not found in fonts.txt.
[01-01-23 23:53:46.374] WARN : General     , 1672617226374> TextManager.Init> font "AutoNormLarge" not found in fonts.txt.
[01-01-23 23:53:46.375] LOG  : General     , 1672617226375> AngelCodeFont failed to load page 0 texture E:/steam_games/steamapps/common/ProjectZomboid/media/fonts/zomboidDialogue.bmfc_0.png.
[01-01-23 23:53:46.381] WARN : General     , 1672617226381> TextManager.Init> font "DebugConsole" not found in fonts.txt.
[01-01-23 23:53:46.461] LOG  : General     , 1672617226461> Loading networking libraries....
[01-01-23 23:53:46.461] LOG  : General     , 1672617226461> Loading steam_api64....
[01-01-23 23:53:46.462] LOG  : General     , 1672617226462> Loading RakNet64....
[01-01-23 23:53:46.463] LOG  : General     , 1672617226463> Loading ZNetJNI64....
[01-01-23 23:53:46.586] LOG  : Network     , 1672617226586> [01-01-23 23:53:46.586] > ZNet: SetLogLevel 2.
[01-01-23 23:53:46.587] LOG  : Network     , 1672617226587> [01-01-23 23:53:46.587] > ZNet: SteamAPI initialised successfully.
[01-01-23 23:53:46.587] LOG  : General     , 1672617226587> SteamUtils initialised successfully.
[01-01-23 23:53:46.637] LOG  : General     , 1672617226637> AngelCodeFont failed to load page 0 texture E:/steam_games/steamapps/common/ProjectZomboid/media/mainfont_0.png.
[01-01-23 23:53:46.637] LOG  : General     , 1672617226637> AngelCodeFont failed to load page 0 texture E:/steam_games/steamapps/common/ProjectZomboid/media/mainfont2_0.png.
[01-01-23 23:53:46.638] WARN : General     , 1672617226638> TextManager.Init> font "MediumNew" not found in fonts.txt.
[01-01-23 23:53:46.639] WARN : General     , 1672617226639> TextManager.Init> font "AutoNormSmall" not found in fonts.txt.
[01-01-23 23:53:46.639] WARN : General     , 1672617226639> TextManager.Init> font "AutoNormMedium" not found in fonts.txt.
[01-01-23 23:53:46.639] WARN : General     , 1672617226639> TextManager.Init> font "AutoNormLarge" not found in fonts.txt.
[01-01-23 23:53:46.639] LOG  : General     , 1672617226639> AngelCodeFont failed to load page 0 texture E:/steam_games/steamapps/common/ProjectZomboid/media/fonts/zomboidDialogue.bmfc_0.png.
[01-01-23 23:53:46.643] WARN : General     , 1672617226642> TextManager.Init> font "DebugConsole" not found in fonts.txt.
[01-01-23 23:53:46.657] LOG  : General     , 1672617226657> translator: language is EN.
[01-01-23 23:53:46.732] LOG  : General     , 1672617226732> texturepack: loading UI.
[01-01-23 23:53:46.765] LOG  : General     , 1672617226765> texturepack: loading UI2.
[01-01-23 23:53:46.770] LOG  : General     , 1672617226770> texturepack: loading IconsMoveables.
[01-01-23 23:53:46.771] LOG  : General     , 1672617226770> texturepack: loading RadioIcons.
[01-01-23 23:53:46.771] LOG  : General     , 1672617226771> texturepack: loading ApComUI.
[01-01-23 23:53:46.772] LOG  : General     , 1672617226772> texturepack: loading Mechanics.
[01-01-23 23:53:46.782] LOG  : General     , 1672617226782> texturepack: loading WeatherFx.
[01-01-23 23:53:47.303] WARN : Recipe      , 1672617227303> RecipeManager.resolveItemModuleDotType> WARNING: module "Base" may have forgot to import module Base.
[01-01-23 23:53:47.304] WARN : Sound       , 1672617227304> GameSounds.initClipEvents> No such FMOD event "Character/Survival/Crafting/AddItemInBeverage" for GameSound "AddItemInBeverage".
[01-01-23 23:53:47.304] WARN : Sound       , 1672617227304> GameSounds.initClipEvents> No such FMOD event "Character/Survival/Carpentry/Screwing" for GameSound "Screwdriver".
[01-01-23 23:53:47.304] WARN : Sound       , 1672617227304> GameSounds.initClipEvents> No such FMOD event "NewMusic/WWL_Solo" for GameSound "NewMusic_WWL_Solo".
[01-01-23 23:53:47.304] WARN : Sound       , 1672617227304> GameSounds.initClipEvents> No such FMOD event "NewMusic/32" for GameSound "NewMusic_32".
[01-01-23 23:53:47.304] WARN : Sound       , 1672617227304> GameSounds.initClipEvents> No such FMOD event "NewMusic/33" for GameSound "NewMusic_33".
[01-01-23 23:53:47.304] WARN : Sound       , 1672617227304> GameSounds.initClipEvents> No such FMOD event "NewMusic/34" for GameSound "NewMusic_34".
[01-01-23 23:53:47.304] WARN : Sound       , 1672617227304> GameSounds.initClipEvents> No such FMOD event "NewMusic/35" for GameSound "NewMusic_35".
[01-01-23 23:53:47.304] WARN : Sound       , 1672617227304> GameSounds.initClipEvents> No such FMOD event "NewMusic/36" for GameSound "NewMusic_36".
[01-01-23 23:53:47.304] WARN : Sound       , 1672617227304> GameSounds.initClipEvents> No such FMOD event "NewMusic/Travelling" for GameSound "NewMusic_Travelling".
[01-01-23 23:53:47.305] WARN : Sound       , 1672617227305> GameSounds.initClipEvents> No such FMOD event "NewMusic/TakeStock" for GameSound "NewMusic_TakeStock".
[01-01-23 23:53:47.305] WARN : Sound       , 1672617227305> GameSounds.initClipEvents> No such FMOD event "NewMusic/PassingTime" for GameSound "NewMusic_PassingTime".
[01-01-23 23:53:47.305] WARN : Sound       , 1672617227305> GameSounds.initClipEvents> No such FMOD event "NewMusic/NoTime" for GameSound "NewMusic_NoTime".
[01-01-23 23:53:47.305] WARN : Sound       , 1672617227305> GameSounds.initClipEvents> No such FMOD event "NewMusic/MoreAreComing" for GameSound "NewMusic_MoreAreComing".
[01-01-23 23:53:47.305] WARN : Sound       , 1672617227305> GameSounds.initClipEvents> No such FMOD event "NewMusic/OnlyOneWay" for GameSound "NewMusic_OnlyOneWay".
[01-01-23 23:53:47.305] WARN : Sound       , 1672617227305> GameSounds.initClipEvents> No such FMOD event "NewMusic/KeepMoving" for GameSound "NewMusic_KeepMoving".
[01-01-23 23:53:47.305] WARN : Sound       , 1672617227305> GameSounds.initClipEvents> No such FMOD event "NewMusic/GoItAlone" for GameSound "NewMusic_GoItAlone".
[01-01-23 23:53:47.305] WARN : Sound       , 1672617227305> GameSounds.initClipEvents> No such FMOD event "NewMusic/Sunrise" for GameSound "NewMusic_Sunrise".
[01-01-23 23:53:47.305] WARN : Sound       , 1672617227305> GameSounds.initClipEvents> No such FMOD event "NewMusic/HoldingOutHope" for GameSound "NewMusic_HoldingOutHope".
[01-01-23 23:53:47.305] WARN : Sound       , 1672617227305> GameSounds.initClipEvents> No such FMOD event "NewMusic/Working" for GameSound "NewMusic_Working".
[01-01-23 23:53:47.305] WARN : Sound       , 1672617227305> GameSounds.initClipEvents> No such FMOD event "NewMusic/Sunset" for GameSound "NewMusic_Sunset".
[01-01-23 23:53:47.305] WARN : Sound       , 1672617227305> GameSounds.initClipEvents> No such FMOD event "NewMusic/Mourning" for GameSound "NewMusic_Mourning".
[01-01-23 23:53:47.305] WARN : Sound       , 1672617227305> GameSounds.initClipEvents> No such FMOD event "NewMusic/LookingAround" for GameSound "NewMusic_LookingAround".
[01-01-23 23:53:47.305] WARN : Sound       , 1672617227305> GameSounds.initClipEvents> No such FMOD event "NewMusic/Waiting" for GameSound "NewMusic_Waiting".
[01-01-23 23:53:47.305] WARN : Sound       , 1672617227305> GameSounds.initClipEvents> No such FMOD event "NewMusic/Overrun" for GameSound "NewMusic_Overrun".
[01-01-23 23:53:47.305] WARN : Sound       , 1672617227305> GameSounds.initClipEvents> No such FMOD event "NewMusic/Rest" for GameSound "NewMusic_Rest".
[01-01-23 23:53:47.307] WARN : Sound       , 1672617227307> GameSounds.initClipEvents> No such FMOD event "NewMusic/PressOn" for GameSound "NewMusic_PressOn".
[01-01-23 23:53:47.307] WARN : Sound       , 1672617227307> GameSounds.initClipEvents> No such FMOD event "NewMusic/CalmBeforeTheStorm" for GameSound "NewMusic_CalmBeforeTheStorm".
[01-01-23 23:53:47.307] WARN : Sound       , 1672617227307> GameSounds.initClipEvents> No such FMOD event "NewMusic/GetReady" for GameSound "NewMusic_GetReady".
[01-01-23 23:53:47.307] WARN : Sound       , 1672617227307> GameSounds.initClipEvents> No such FMOD event "NewMusic/EchoesFromBefore" for GameSound "NewMusic_EchoesFromBefore".
[01-01-23 23:53:47.307] WARN : Sound       , 1672617227307> GameSounds.initClipEvents> No such FMOD event "NewMusic/Surrounded" for GameSound "NewMusic_Surrounded".
[01-01-23 23:53:47.307] WARN : Sound       , 1672617227307> GameSounds.initClipEvents> No such FMOD event "NewMusic/ThePlan" for GameSound "NewMusic_ThePlan".
[01-01-23 23:53:47.307] WARN : Sound       , 1672617227307> GameSounds.initClipEvents> No such FMOD event "NewMusic/Gear_Up" for GameSound "NewMusic_GearUp".
[01-01-23 23:53:47.307] WARN : Sound       , 1672617227307> GameSounds.initClipEvents> No such FMOD event "NewMusic/Finally_Calm" for GameSound "NewMusic_FinallyCalm".
[01-01-23 23:53:47.307] WARN : Sound       , 1672617227307> GameSounds.initClipEvents> No such FMOD event "NewMusic/PatchUp" for GameSound "NewMusic_PatchUp".
[01-01-23 23:53:47.307] WARN : Sound       , 1672617227307> GameSounds.initClipEvents> No such FMOD event "NewMusic/TheyreClose" for GameSound "NewMusic_TheyreClose".
[01-01-23 23:53:47.308] WARN : Sound       , 1672617227307> GameSounds.initClipEvents> No such FMOD event "NewMusic/ThinkingOfThePast" for GameSound "NewMusic_ThinkingOfThePast".
[01-01-23 23:53:47.308] WARN : Sound       , 1672617227308> GameSounds.initClipEvents> No such FMOD event "NewMusic/TouchAndGo" for GameSound "NewMusic_TouchAndGo".
[01-01-23 23:53:47.308] WARN : Sound       , 1672617227308> GameSounds.initClipEvents> No such FMOD event "NewMusic/Tread_Carefully" for GameSound "NewMusic_Tread_Carefully".
[01-01-23 23:53:47.308] WARN : Sound       , 1672617227308> GameSounds.initClipEvents> No such FMOD event "NewMusic/Everythings_Gone" for GameSound "NewMusic_Everythings_Gone".
[01-01-23 23:53:47.308] WARN : Sound       , 1672617227308> GameSounds.initClipEvents> No such FMOD event "AmbientMusic/BrassAmbient" for GameSound "AmbientMusic_BrassAmbient".
[01-01-23 23:53:47.308] WARN : Sound       , 1672617227308> GameSounds.initClipEvents> No such FMOD event "AmbientMusic/CreepyAmbient" for GameSound "AmbientMusic_CreepyAmbient".
[01-01-23 23:53:47.308] WARN : Sound       , 1672617227308> GameSounds.initClipEvents> No such FMOD event "AmbientMusic/IntenseAmbient" for GameSound "AmbientMusic_IntenseAmbient".
[01-01-23 23:53:47.308] WARN : Sound       , 1672617227308> GameSounds.initClipEvents> No such FMOD event "AmbientMusic/PercussiveAmbient" for GameSound "AmbientMusic_PercussiveAmbient".
[01-01-23 23:53:47.308] WARN : Sound       , 1672617227308> GameSounds.initClipEvents> No such FMOD event "AmbientMusic/RhythmicAmbient" for GameSound "AmbientMusic_RhythmicAmbient".
[01-01-23 23:53:47.308] WARN : Sound       , 1672617227308> GameSounds.initClipEvents> No such FMOD event "AmbientMusic/VoiceAmbient" for GameSound "AmbientMusic_VoiceAmbient".
