[28-01-23 22:06:48.570] LOG  : General     , 1674943608570> cachedir set to "C:\Users\Fraser\Zomboid".
[28-01-23 22:06:48.918] LOG  : General     , 1674943608918> Memory RAM = { [Capacity=8589934592,Manufacturer=Corsair], [Capacity=8589934592,Manufacturer=Corsair] }.
[28-01-23 22:06:48.918] LOG  : General     , 1674943608918> ========================.
[28-01-23 22:06:48.919] LOG  : General     , 1674943608919> -- listing properties --.
[28-01-23 22:06:48.919] LOG  : General     , 1674943608919> java.specification.version=17.
[28-01-23 22:06:48.919] LOG  : General     , 1674943608919> sun.cpu.isalist=amd64.
[28-01-23 22:06:48.919] LOG  : General     , 1674943608919> sun.jnu.encoding=Cp1252.
[28-01-23 22:06:48.919] LOG  : General     , 1674943608919> java.class.path=.;commons-compress-1.18.jar;istack-co....
[28-01-23 22:06:48.919] LOG  : General     , 1674943608919> java.vm.vendor=Azul Systems, Inc..
[28-01-23 22:06:48.919] LOG  : General     , 1674943608919> sun.arch.data.model=64.
[28-01-23 22:06:48.919] LOG  : General     , 1674943608919> user.variant=.
[28-01-23 22:06:48.919] LOG  : General     , 1674943608919> java.vendor.url=http://www.azul.com/.
[28-01-23 22:06:48.919] LOG  : General     , 1674943608919> user.timezone=Europe/London.
[28-01-23 22:06:48.919] LOG  : General     , 1674943608919> zomboid.steam=1.
[28-01-23 22:06:48.920] LOG  : General     , 1674943608920> java.vm.specification.version=17.
[28-01-23 22:06:48.920] LOG  : General     , 1674943608920> os.name=Windows 10.
[28-01-23 22:06:48.920] LOG  : General     , 1674943608920> user.country=GB.
[28-01-23 22:06:48.920] LOG  : General     , 1674943608920> sun.boot.library.path=E:\steam_games\steamapps\common\Proje....
[28-01-23 22:06:48.920] LOG  : General     , 1674943608920> zomboid.znetlog=1.
[28-01-23 22:06:48.920] LOG  : General     , 1674943608920> jdk.debug=release.
[28-01-23 22:06:48.920] LOG  : General     , 1674943608920> sun.cpu.endian=little.
[28-01-23 22:06:48.920] LOG  : General     , 1674943608920> user.home=C:\Users\Fraser.
[28-01-23 22:06:48.920] LOG  : General     , 1674943608920> user.language=en.
[28-01-23 22:06:48.920] LOG  : General     , 1674943608920> java.specification.vendor=Oracle Corporation.
[28-01-23 22:06:48.920] LOG  : General     , 1674943608920> java.version.date=2021-10-19.
[28-01-23 22:06:48.921] LOG  : General     , 1674943608921> java.home=E:\steam_games\steamapps\common\Proje....
[28-01-23 22:06:48.921] LOG  : General     , 1674943608921> file.separator=\.
[28-01-23 22:06:48.921] LOG  : General     , 1674943608921> java.vm.compressedOopsMode=Zero based.
[28-01-23 22:06:48.921] LOG  : General     , 1674943608921> line.separator=.
[28-01-23 22:06:48.921] LOG  : General     , 1674943608921> java.vm.specification.vendor=Oracle Corporation.
[28-01-23 22:06:48.921] LOG  : General     , 1674943608921> java.specification.name=Java Platform API Specification.
[28-01-23 22:06:48.921] LOG  : General     , 1674943608921> java.awt.headless=true.
[28-01-23 22:06:48.921] LOG  : General     , 1674943608921> user.script=.
[28-01-23 22:06:48.921] LOG  : General     , 1674943608921> sun.management.compiler=HotSpot 64-Bit Tiered Compilers.
[28-01-23 22:06:48.921] LOG  : General     , 1674943608921> java.runtime.version=17.0.1+12-LTS.
[28-01-23 22:06:48.921] LOG  : General     , 1674943608921> user.name=Fraser.
[28-01-23 22:06:48.922] LOG  : General     , 1674943608922> path.separator=;.
[28-01-23 22:06:48.922] LOG  : General     , 1674943608922> os.version=10.0.
[28-01-23 22:06:48.922] LOG  : General     , 1674943608922> java.runtime.name=OpenJDK Runtime Environment.
[28-01-23 22:06:48.922] LOG  : General     , 1674943608922> file.encoding=Cp1252.
[28-01-23 22:06:48.922] LOG  : General     , 1674943608922> java.vm.name=OpenJDK 64-Bit Server VM.
[28-01-23 22:06:48.922] LOG  : General     , 1674943608922> java.vendor.version=Zulu17.30+15-CA.
[28-01-23 22:06:48.922] LOG  : General     , 1674943608922> java.vendor.url.bug=http://www.azul.com/support/.
[28-01-23 22:06:48.922] LOG  : General     , 1674943608922> java.io.tmpdir=C:\Users\Fraser\AppData\Local\Temp\.
[28-01-23 22:06:48.922] LOG  : General     , 1674943608922> java.version=17.0.1.
[28-01-23 22:06:48.922] LOG  : General     , 1674943608922> user.dir=E:\steam_games\steamapps\common\Proje....
[28-01-23 22:06:48.922] LOG  : General     , 1674943608922> os.arch=amd64.
[28-01-23 22:06:48.922] LOG  : General     , 1674943608922> java.vm.specification.name=Java Virtual Machine Specification.
[28-01-23 22:06:48.922] LOG  : General     , 1674943608922> sun.os.patch.level=.
[28-01-23 22:06:48.922] LOG  : General     , 1674943608922> native.encoding=Cp1252.
[28-01-23 22:06:48.923] LOG  : General     , 1674943608922> java.library.path=win64/;..
[28-01-23 22:06:48.923] LOG  : General     , 1674943608923> java.vm.info=mixed mode, sharing.
[28-01-23 22:06:48.923] LOG  : General     , 1674943608923> java.vendor=Azul Systems, Inc..
[28-01-23 22:06:48.923] LOG  : General     , 1674943608923> java.vm.version=17.0.1+12-LTS.
[28-01-23 22:06:48.923] LOG  : General     , 1674943608923> sun.io.unicode.encoding=UnicodeLittle.
[28-01-23 22:06:48.923] LOG  : General     , 1674943608923> java.class.version=61.0.
[28-01-23 22:06:48.923] LOG  : General     , 1674943608923> -----.
[28-01-23 22:06:48.923] LOG  : General     , 1674943608923> version=41.78.16 demo=false.
[28-01-23 22:06:49.009] LOG  : General     , 1674943609009> LightingFPS set to 15.
[28-01-23 22:06:49.010] LOG  : General     , 1674943609010> [javafmodJNI] Init: Start.
[28-01-23 22:06:49.010] LOG  : General     , 1674943609010> [javafmodJNI] Init: WIN 64.
[28-01-23 22:06:49.020] LOG  : General     , 1674943609020> 1674943609019 fmod: Java loging: OK.
[28-01-23 22:06:49.024] LOG  : General     , 1674943609024> 1674943609024 fmod: FMOD::Studio::System::create() result: No errors..
[28-01-23 22:06:49.025] LOG  : General     , 1674943609025> 1674943609025 fmod: FMOD::Studio::System::getCoreSystem() result: No errors..
[28-01-23 22:06:49.025] LOG  : General     , 1674943609025> 1674943609025 fmod: FMOD_System_GetVersion() result: No errors..
[28-01-23 22:06:49.025] LOG  : General     , 1674943609025> 1674943609025 fmod: fmodintegration built with version 20206, fmod shared library version 20206.
[28-01-23 22:06:49.025] LOG  : General     , 1674943609025> 1674943609025 fmod: System Create: OK.
[28-01-23 22:06:49.025] LOG  : General     , 1674943609025> 1674943609025 fmod: FMOD_System_SetSoftwareFormat() result: No errors..
[28-01-23 22:06:49.053] LOG  : General     , 1674943609053> 1674943609053 fmod: FMOD::Studio::System::Initialize() result: No errors..
[28-01-23 22:06:49.053] LOG  : General     , 1674943609053> 1674943609053 fmod: Creating DSP for capture sound.
[28-01-23 22:06:49.054] LOG  : General     , 1674943609054> 1674943609054 fmod: FMOD_System_CreateDSP() result: No errors..
[28-01-23 22:06:49.054] LOG  : General     , 1674943609054> 1674943609054 fmod: FMOD_DSP_SetBypass() result: No errors..
[28-01-23 22:06:49.054] LOG  : General     , 1674943609054> 1674943609054 fmod: FMOD_System_GetMasterChannelGroup() result: No errors..
[28-01-23 22:06:49.054] LOG  : General     , 1674943609054> 1674943609054 fmod: FMOD_ChannelGroup_AddDSP() result: No errors..
[28-01-23 22:06:49.054] LOG  : General     , 1674943609054> 1674943609054 fmod: FMOD_System_Set3DSettings() result: No errors..
[28-01-23 22:06:49.228] LOG  : General     , 1674943609228> GraphicsCard: NVIDIA Corporation NVIDIA GeForce RTX 3080 Ti/PCIe/SSE2.
[28-01-23 22:06:49.228] LOG  : General     , 1674943609228> OpenGL version: 4.6.0 NVIDIA 527.37.
[28-01-23 22:06:49.229] LOG  : General     , 1674943609229> Desktop resolution 1920x1080.
[28-01-23 22:06:49.231] LOG  : General     , 1674943609230> Initial resolution 1920x1080 fullScreen=false.
[28-01-23 22:06:49.231] LOG  : General     , 1674943609231> OpenGL 1.5 buffer objects supported.
[28-01-23 22:06:49.232] LOG  : General     , 1674943609232> VSync: OFF.
[28-01-23 22:06:49.240] LOG  : General     , 1674943609240> NVIDIA: current available GPU memory is 11011 MB.
[28-01-23 22:06:49.241] LOG  : General     , 1674943609241> NVIDIA: dedicated available GPU memory is 12288 MB.
[28-01-23 22:06:49.241] LOG  : General     , 1674943609241> NVIDIA: total available GPU memory is 12288 MB.
[28-01-23 22:06:51.323] LOG  : General     , 1674943611323> AngelCodeFont failed to load page 0 texture E:/steam_games/steamapps/common/ProjectZomboid/media/mainfont_0.png.
[28-01-23 22:06:51.324] LOG  : General     , 1674943611324> AngelCodeFont failed to load page 0 texture E:/steam_games/steamapps/common/ProjectZomboid/media/mainfont2_0.png.
[28-01-23 22:06:51.327] WARN : General     , 1674943611327> TextManager.Init> font "MediumNew" not found in fonts.txt.
[28-01-23 22:06:51.327] WARN : General     , 1674943611327> TextManager.Init> font "AutoNormSmall" not found in fonts.txt.
[28-01-23 22:06:51.328] WARN : General     , 1674943611328> TextManager.Init> font "AutoNormMedium" not found in fonts.txt.
[28-01-23 22:06:51.328] WARN : General     , 1674943611328> TextManager.Init> font "AutoNormLarge" not found in fonts.txt.
[28-01-23 22:06:51.328] LOG  : General     , 1674943611328> AngelCodeFont failed to load page 0 texture E:/steam_games/steamapps/common/ProjectZomboid/media/fonts/zomboidDialogue.bmfc_0.png.
[28-01-23 22:06:51.335] WARN : General     , 1674943611335> TextManager.Init> font "DebugConsole" not found in fonts.txt.
[28-01-23 22:06:51.401] LOG  : General     , 1674943611401> Loading networking libraries....
[28-01-23 22:06:51.402] LOG  : General     , 1674943611402> Loading steam_api64....
[28-01-23 22:06:51.402] LOG  : General     , 1674943611402> Loading RakNet64....
[28-01-23 22:06:51.403] LOG  : General     , 1674943611403> Loading ZNetJNI64....
[28-01-23 22:06:51.526] LOG  : Network     , 1674943611526> [28-01-23 22:06:51.526] > ZNet: SetLogLevel 2.
[28-01-23 22:06:51.527] LOG  : Network     , 1674943611527> [28-01-23 22:06:51.527] > ZNet: SteamAPI initialised successfully.
[28-01-23 22:06:51.527] LOG  : General     , 1674943611527> SteamUtils initialised successfully.
[28-01-23 22:06:51.582] LOG  : General     , 1674943611582> AngelCodeFont failed to load page 0 texture E:/steam_games/steamapps/common/ProjectZomboid/media/mainfont_0.png.
[28-01-23 22:06:51.583] LOG  : General     , 1674943611583> AngelCodeFont failed to load page 0 texture E:/steam_games/steamapps/common/ProjectZomboid/media/mainfont2_0.png.
[28-01-23 22:06:51.584] WARN : General     , 1674943611584> TextManager.Init> font "MediumNew" not found in fonts.txt.
[28-01-23 22:06:51.584] WARN : General     , 1674943611584> TextManager.Init> font "AutoNormSmall" not found in fonts.txt.
[28-01-23 22:06:51.584] WARN : General     , 1674943611584> TextManager.Init> font "AutoNormMedium" not found in fonts.txt.
[28-01-23 22:06:51.585] WARN : General     , 1674943611585> TextManager.Init> font "AutoNormLarge" not found in fonts.txt.
[28-01-23 22:06:51.585] LOG  : General     , 1674943611585> AngelCodeFont failed to load page 0 texture E:/steam_games/steamapps/common/ProjectZomboid/media/fonts/zomboidDialogue.bmfc_0.png.
[28-01-23 22:06:51.589] WARN : General     , 1674943611589> TextManager.Init> font "DebugConsole" not found in fonts.txt.
[28-01-23 22:06:51.605] LOG  : General     , 1674943611605> translator: language is EN.
[28-01-23 22:06:51.678] LOG  : General     , 1674943611678> texturepack: loading UI.
[28-01-23 22:06:51.711] LOG  : General     , 1674943611711> texturepack: loading UI2.
[28-01-23 22:06:51.716] LOG  : General     , 1674943611716> texturepack: loading IconsMoveables.
[28-01-23 22:06:51.716] LOG  : General     , 1674943611716> texturepack: loading RadioIcons.
[28-01-23 22:06:51.717] LOG  : General     , 1674943611717> texturepack: loading ApComUI.
[28-01-23 22:06:51.718] LOG  : General     , 1674943611718> texturepack: loading Mechanics.
[28-01-23 22:06:51.728] LOG  : General     , 1674943611728> texturepack: loading WeatherFx.
[28-01-23 22:06:52.242] WARN : Recipe      , 1674943612242> RecipeManager.resolveItemModuleDotType> WARNING: module "Base" may have forgot to import module Base.
[28-01-23 22:06:52.243] WARN : Sound       , 1674943612243> GameSounds.initClipEvents> No such FMOD event "Character/Survival/Crafting/AddItemInBeverage" for GameSound "AddItemInBeverage".
[28-01-23 22:06:52.243] WARN : Sound       , 1674943612243> GameSounds.initClipEvents> No such FMOD event "Character/Survival/Carpentry/Screwing" for GameSound "Screwdriver".
[28-01-23 22:06:52.243] WARN : Sound       , 1674943612243> GameSounds.initClipEvents> No such FMOD event "NewMusic/WWL_Solo" for GameSound "NewMusic_WWL_Solo".
[28-01-23 22:06:52.243] WARN : Sound       , 1674943612243> GameSounds.initClipEvents> No such FMOD event "NewMusic/32" for GameSound "NewMusic_32".
[28-01-23 22:06:52.243] WARN : Sound       , 1674943612243> GameSounds.initClipEvents> No such FMOD event "NewMusic/33" for GameSound "NewMusic_33".
[28-01-23 22:06:52.243] WARN : Sound       , 1674943612243> GameSounds.initClipEvents> No such FMOD event "NewMusic/34" for GameSound "NewMusic_34".
[28-01-23 22:06:52.243] WARN : Sound       , 1674943612243> GameSounds.initClipEvents> No such FMOD event "NewMusic/35" for GameSound "NewMusic_35".
[28-01-23 22:06:52.243] WARN : Sound       , 1674943612243> GameSounds.initClipEvents> No such FMOD event "NewMusic/36" for GameSound "NewMusic_36".
[28-01-23 22:06:52.243] WARN : Sound       , 1674943612243> GameSounds.initClipEvents> No such FMOD event "NewMusic/Travelling" for GameSound "NewMusic_Travelling".
[28-01-23 22:06:52.244] WARN : Sound       , 1674943612244> GameSounds.initClipEvents> No such FMOD event "NewMusic/TakeStock" for GameSound "NewMusic_TakeStock".
[28-01-23 22:06:52.244] WARN : Sound       , 1674943612244> GameSounds.initClipEvents> No such FMOD event "NewMusic/PassingTime" for GameSound "NewMusic_PassingTime".
[28-01-23 22:06:52.244] WARN : Sound       , 1674943612244> GameSounds.initClipEvents> No such FMOD event "NewMusic/NoTime" for GameSound "NewMusic_NoTime".
[28-01-23 22:06:52.244] WARN : Sound       , 1674943612244> GameSounds.initClipEvents> No such FMOD event "NewMusic/MoreAreComing" for GameSound "NewMusic_MoreAreComing".
[28-01-23 22:06:52.244] WARN : Sound       , 1674943612244> GameSounds.initClipEvents> No such FMOD event "NewMusic/OnlyOneWay" for GameSound "NewMusic_OnlyOneWay".
[28-01-23 22:06:52.244] WARN : Sound       , 1674943612244> GameSounds.initClipEvents> No such FMOD event "NewMusic/KeepMoving" for GameSound "NewMusic_KeepMoving".
[28-01-23 22:06:52.244] WARN : Sound       , 1674943612244> GameSounds.initClipEvents> No such FMOD event "NewMusic/GoItAlone" for GameSound "NewMusic_GoItAlone".
[28-01-23 22:06:52.244] WARN : Sound       , 1674943612244> GameSounds.initClipEvents> No such FMOD event "NewMusic/Sunrise" for GameSound "NewMusic_Sunrise".
[28-01-23 22:06:52.244] WARN : Sound       , 1674943612244> GameSounds.initClipEvents> No such FMOD event "NewMusic/HoldingOutHope" for GameSound "NewMusic_HoldingOutHope".
[28-01-23 22:06:52.244] WARN : Sound       , 1674943612244> GameSounds.initClipEvents> No such FMOD event "NewMusic/Working" for GameSound "NewMusic_Working".
[28-01-23 22:06:52.244] WARN : Sound       , 1674943612244> GameSounds.initClipEvents> No such FMOD event "NewMusic/Sunset" for GameSound "NewMusic_Sunset".
[28-01-23 22:06:52.244] WARN : Sound       , 1674943612244> GameSounds.initClipEvents> No such FMOD event "NewMusic/Mourning" for GameSound "NewMusic_Mourning".
[28-01-23 22:06:52.244] WARN : Sound       , 1674943612244> GameSounds.initClipEvents> No such FMOD event "NewMusic/LookingAround" for GameSound "NewMusic_LookingAround".
[28-01-23 22:06:52.244] WARN : Sound       , 1674943612244> GameSounds.initClipEvents> No such FMOD event "NewMusic/Waiting" for GameSound "NewMusic_Waiting".
[28-01-23 22:06:52.244] WARN : Sound       , 1674943612244> GameSounds.initClipEvents> No such FMOD event "NewMusic/Overrun" for GameSound "NewMusic_Overrun".
[28-01-23 22:06:52.244] WARN : Sound       , 1674943612244> GameSounds.initClipEvents> No such FMOD event "NewMusic/Rest" for GameSound "NewMusic_Rest".
[28-01-23 22:06:52.244] WARN : Sound       , 1674943612244> GameSounds.initClipEvents> No such FMOD event "NewMusic/PressOn" for GameSound "NewMusic_PressOn".
[28-01-23 22:06:52.244] WARN : Sound       , 1674943612244> GameSounds.initClipEvents> No such FMOD event "NewMusic/CalmBeforeTheStorm" for GameSound "NewMusic_CalmBeforeTheStorm".
[28-01-23 22:06:52.244] WARN : Sound       , 1674943612244> GameSounds.initClipEvents> No such FMOD event "NewMusic/GetReady" for GameSound "NewMusic_GetReady".
[28-01-23 22:06:52.244] WARN : Sound       , 1674943612244> GameSounds.initClipEvents> No such FMOD event "NewMusic/EchoesFromBefore" for GameSound "NewMusic_EchoesFromBefore".
[28-01-23 22:06:52.246] WARN : Sound       , 1674943612246> GameSounds.initClipEvents> No such FMOD event "NewMusic/Surrounded" for GameSound "NewMusic_Surrounded".
[28-01-23 22:06:52.246] WARN : Sound       , 1674943612246> GameSounds.initClipEvents> No such FMOD event "NewMusic/ThePlan" for GameSound "NewMusic_ThePlan".
[28-01-23 22:06:52.246] WARN : Sound       , 1674943612246> GameSounds.initClipEvents> No such FMOD event "NewMusic/Gear_Up" for GameSound "NewMusic_GearUp".
[28-01-23 22:06:52.246] WARN : Sound       , 1674943612246> GameSounds.initClipEvents> No such FMOD event "NewMusic/Finally_Calm" for GameSound "NewMusic_FinallyCalm".
[28-01-23 22:06:52.246] WARN : Sound       , 1674943612246> GameSounds.initClipEvents> No such FMOD event "NewMusic/PatchUp" for GameSound "NewMusic_PatchUp".
[28-01-23 22:06:52.246] WARN : Sound       , 1674943612246> GameSounds.initClipEvents> No such FMOD event "NewMusic/TheyreClose" for GameSound "NewMusic_TheyreClose".
[28-01-23 22:06:52.246] WARN : Sound       , 1674943612246> GameSounds.initClipEvents> No such FMOD event "NewMusic/ThinkingOfThePast" for GameSound "NewMusic_ThinkingOfThePast".
[28-01-23 22:06:52.246] WARN : Sound       , 1674943612246> GameSounds.initClipEvents> No such FMOD event "NewMusic/TouchAndGo" for GameSound "NewMusic_TouchAndGo".
[28-01-23 22:06:52.246] WARN : Sound       , 1674943612246> GameSounds.initClipEvents> No such FMOD event "NewMusic/Tread_Carefully" for GameSound "NewMusic_Tread_Carefully".
[28-01-23 22:06:52.246] WARN : Sound       , 1674943612246> GameSounds.initClipEvents> No such FMOD event "NewMusic/Everythings_Gone" for GameSound "NewMusic_Everythings_Gone".
[28-01-23 22:06:52.246] WARN : Sound       , 1674943612246> GameSounds.initClipEvents> No such FMOD event "AmbientMusic/BrassAmbient" for GameSound "AmbientMusic_BrassAmbient".
[28-01-23 22:06:52.246] WARN : Sound       , 1674943612246> GameSounds.initClipEvents> No such FMOD event "AmbientMusic/CreepyAmbient" for GameSound "AmbientMusic_CreepyAmbient".
[28-01-23 22:06:52.246] WARN : Sound       , 1674943612246> GameSounds.initClipEvents> No such FMOD event "AmbientMusic/IntenseAmbient" for GameSound "AmbientMusic_IntenseAmbient".
[28-01-23 22:06:52.246] WARN : Sound       , 1674943612246> GameSounds.initClipEvents> No such FMOD event "AmbientMusic/PercussiveAmbient" for GameSound "AmbientMusic_PercussiveAmbient".
[28-01-23 22:06:52.246] WARN : Sound       , 1674943612246> GameSounds.initClipEvents> No such FMOD event "AmbientMusic/RhythmicAmbient" for GameSound "AmbientMusic_RhythmicAmbient".
[28-01-23 22:06:52.247] WARN : Sound       , 1674943612247> GameSounds.initClipEvents> No such FMOD event "AmbientMusic/VoiceAmbient" for GameSound "AmbientMusic_VoiceAmbient".
[28-01-23 22:06:52.247] WARN : Sound       , 1674943612247> GameSounds.initClipEvents> No such FMOD event "AmbientMusic/ZombieAmbient" for GameSound "AmbientMusic_ZombieAmbient".
[28-01-23 22:06:52.247] WARN : Sound       , 1674943612247> GameSounds.initClipEvents> No such FMOD event "NewMusic/Alone" for GameSound "NewMusic_Alone".
[28-01-23 22:06:52.247] WARN : Sound       , 1674943612247> GameSounds.initClipEvents> No such FMOD event "NewMusic/Barricading" for GameSound "NewMusic_Barricading".
[28-01-23 22:06:52.247] WARN : Sound       , 1674943612247> GameSounds.initClipEvents> No such FMOD event "NewMusic/Chase" for GameSound "NewMusic_Chase".
[28-01-23 22:06:52.247] WARN : Sound       , 1674943612247> GameSounds.initClipEvents> No such FMOD event "NewMusic/Desperate Escape" for GameSound "NewMusic_DesperateEscape".
[28-01-23 22:06:52.247] WARN : Sound       , 1674943612247> GameSounds.initClipEvents> No such FMOD event "NewMusic/Fight or Flight" for GameSound "NewMusic_FightOrFlight".
[28-01-23 22:06:52.247] WARN : Sound       , 1674943612247> GameSounds.initClipEvents> No such FMOD event "NewMusic/Introduction" for GameSound "NewMusic_Introduction".
[28-01-23 22:06:52.247] WARN : Sound       , 1674943612247> GameSounds.initClipEvents> No such FMOD event "NewMusic/Main Theme" for GameSound "NewMusic_MainTheme".
[28-01-23 22:06:52.247] WARN : Sound       , 1674943612247> GameSounds.initClipEvents> No such FMOD event "NewMusic/Maybe Not" for GameSound "NewMusic_MaybeNot".
[28-01-23 22:06:52.247] WARN : Sound       , 1674943612247> GameSounds.initClipEvents> No such FMOD event "NewMusic/Maybe We Can Win This" for GameSound "NewMusic_MaybeWeCanWinThis".
[28-01-23 22:06:52.247] WARN : Sound       , 1674943612247> GameSounds.initClipEvents> No such FMOD event "NewMusic/Run" for GameSound "NewMusic_Run".
[28-01-23 22:06:52.248] WARN : Sound       , 1674943612248> GameSounds.initClipEvents> No such FMOD event "NewMusic/Slow Sad" for GameSound "NewMusic_SlowSad".
[28-01-23 22:06:52.248] WARN : Sound       , 1674943612248> GameSounds.initClipEvents> No such FMOD event "NewMusic/They Were Once Here" for GameSound "NewMusic_TheyWereOnceHere".
[28-01-23 22:06:52.248] WARN : Sound       , 1674943612248> GameSounds.initClipEvents> No such FMOD event "NewMusic/Saying Goodbye" for GameSound "NewMusic_SayingGoodbye".
[28-01-23 22:06:52.248] WARN : Sound       , 1674943612248> GameSounds.initClipEvents> No such FMOD event "NewMusic/The Horde" for GameSound "NewMusic_TheHorde".
[28-01-23 22:06:52.248] WARN : Sound       , 1674943612248> GameSounds.initClipEvents> No such FMOD event "NewMusic/Death" for GameSound "NewMusic_Death".
[28-01-23 22:06:52.248] WARN : Sound       , 1674943612248> GameSounds.initClipEvents> No such FMOD event "NewMusic/The Inevitable" for GameSound "NewMusic_TheInevitable".
[28-01-23 22:06:52.248] WARN : Sound       , 1674943612248> GameSounds.initClipEvents> No such FMOD event "NewMusic/The Zombie Threat" for GameSound "NewMusic_TheZombieThreat".
[28-01-23 22:06:52.248] WARN : Sound       , 1674943612248> GameSounds.initClipEvents> No such FMOD event "NewMusic/What Was Lost" for GameSound "NewMusic_WhatWasLost".
[28-01-23 22:06:52.248] WARN : Sound       , 1674943612248> GameSounds.initClipEvents> No such FMOD event "NewMusic/What Was Lost Active" for GameSound "NewMusic_WhatWasLostActive".
[28-01-23 22:06:52.248] WARN : Sound       , 1674943612248> GameSounds.initClipEvents> No such FMOD event "NewMusic/What Was Lost Active 2" for GameSound "NewMusic_WhatWasLostActive2".
[28-01-23 22:06:52.248] WARN : Sound       , 1674943612248> GameSounds.initClipEvents> No such FMOD event "NewMusic/Where is Everyone" for GameSound "NewMusic_WhereIsEveryone".
[28-01-23 22:06:52.248] WARN : Sound       , 1674943612248> GameSounds.initClipEvents> No such FMOD event "NewMusic/Work Fast" for GameSound "NewMusic_WorkFast".
[28-01-23 22:06:52.249] WARN : Sound       , 1674943612249> GameSounds.initClipEvents> No such FMOD event "NewMusic/Ambient" for GameSound "NewMusic_Ambient".
[28-01-23 22:06:52.249] WARN : Sound       , 1674943612249> GameSounds.initClipEvents> No such FMOD event "NewMusic/Ambient Guitar" for GameSound "NewMusic_AmbientGuitar".
[28-01-23 22:06:52.249] WARN : Sound       , 1674943612249> GameSounds.initClipEvents> No such FMOD event "NewMusic/Ambient Low" for GameSound "NewMusic_AmbientLow".
[28-01-23 22:06:52.249] WARN : Sound       , 1674943612249> GameSounds.initClipEvents> No such FMOD event "NewMusic/NoGoingBack" for GameSound "NewMusic_AmbientPiano".
[28-01-23 22:06:52.249] WARN : Sound       , 1674943612249> GameSounds.initClipEvents> No such FMOD event "NewMusic/Ambient Raider" for GameSound "NewMusic_AmbientRaider".
[28-01-23 22:06:52.249] WARN : Sound       , 1674943612249> GameSounds.initClipEvents> No such FMOD event "OldMusic/alone" for GameSound "OldMusic_alone".
[28-01-23 22:06:52.249] WARN : Sound       , 1674943612249> GameSounds.initClipEvents> No such FMOD event "OldMusic/barricading" for GameSound "OldMusic_barricading".
[28-01-23 22:06:52.249] WARN : Sound       , 1674943612249> GameSounds.initClipEvents> No such FMOD event "OldMusic/chase" for GameSound "OldMusic_chase".
[28-01-23 22:06:52.249] WARN : Sound       , 1674943612249> GameSounds.initClipEvents> No such FMOD event "OldMusic/desperate_escape" for GameSound "OldMusic_desperate_escape".
[28-01-23 22:06:52.249] WARN : Sound       , 1674943612249> GameSounds.initClipEvents> No such FMOD event "OldMusic/fight_or_flight" for GameSound "OldMusic_fight_or_flight".
