[06-01-23 18:59:05.335] LOG  : General     , 1673031545334> cachedir set to "C:\Users\Fraser\Zomboid".
[06-01-23 18:59:05.760] LOG  : General     , 1673031545760> jdk.debug=release.
[06-01-23 18:59:05.760] LOG  : General     , 1673031545760> sun.cpu.endian=little.
[06-01-23 18:59:05.760] LOG  : General     , 1673031545760> user.home=C:\Users\Fraser.
[06-01-23 18:59:05.760] LOG  : General     , 1673031545760> user.language=en.
[06-01-23 18:59:05.760] LOG  : General     , 1673031545760> java.specification.vendor=Oracle Corporation.
[06-01-23 18:59:05.760] LOG  : General     , 1673031545760> java.version.date=2021-10-19.
[06-01-23 18:59:05.761] LOG  : General     , 1673031545761> java.home=E:\steam_games\steamapps\common\Proje....
[06-01-23 18:59:05.761] LOG  : General     , 1673031545761> file.separator=\.
[06-01-23 18:59:05.761] LOG  : General     , 1673031545761> java.vm.compressedOopsMode=Zero based.
[06-01-23 18:59:05.761] LOG  : General     , 1673031545761> line.separator=.
[06-01-23 18:59:05.761] LOG  : General     , 1673031545761> java.vm.specification.vendor=Oracle Corporation.
[06-01-23 18:59:05.761] LOG  : General     , 1673031545761> java.specification.name=Java Platform API Specification.
[06-01-23 18:59:05.761] LOG  : General     , 1673031545761> java.awt.headless=true.
[06-01-23 18:59:05.761] LOG  : General     , 1673031545761> user.script=.
[06-01-23 18:59:05.761] LOG  : General     , 1673031545761> sun.management.compiler=HotSpot 64-Bit Tiered Compilers.
[06-01-23 18:59:05.761] LOG  : General     , 1673031545761> java.runtime.version=17.0.1+12-LTS.
[06-01-23 18:59:05.761] LOG  : General     , 1673031545761> user.name=Fraser.
[06-01-23 18:59:05.761] LOG  : General     , 1673031545761> path.separator=;.
[06-01-23 18:59:05.761] LOG  : General     , 1673031545761> os.version=10.0.
[06-01-23 18:59:05.762] LOG  : General     , 1673031545762> java.runtime.name=OpenJDK Runtime Environment.
[06-01-23 18:59:05.762] LOG  : General     , 1673031545762> file.encoding=Cp1252.
[06-01-23 18:59:05.762] LOG  : General     , 1673031545762> java.vm.name=OpenJDK 64-Bit Server VM.
[06-01-23 18:59:05.762] LOG  : General     , 1673031545762> java.vendor.version=Zulu17.30+15-CA.
[06-01-23 18:59:05.762] LOG  : General     , 1673031545762> java.vendor.url.bug=http://www.azul.com/support/.
[06-01-23 18:59:05.762] LOG  : General     , 1673031545762> java.io.tmpdir=C:\Users\Fraser\AppData\Local\Temp\.
[06-01-23 18:59:05.762] LOG  : General     , 1673031545762> java.version=17.0.1.
[06-01-23 18:59:05.762] LOG  : General     , 1673031545762> user.dir=E:\steam_games\steamapps\common\Proje....
[06-01-23 18:59:05.762] LOG  : General     , 1673031545762> os.arch=amd64.
[06-01-23 18:59:05.762] LOG  : General     , 1673031545762> java.vm.specification.name=Java Virtual Machine Specification.
[06-01-23 18:59:05.762] LOG  : General     , 1673031545762> sun.os.patch.level=.
[06-01-23 18:59:05.762] LOG  : General     , 1673031545762> native.encoding=Cp1252.
[06-01-23 18:59:05.762] LOG  : General     , 1673031545762> java.library.path=win64/;..
[06-01-23 18:59:05.763] LOG  : General     , 1673031545762> java.vm.info=mixed mode, sharing.
[06-01-23 18:59:05.763] LOG  : General     , 1673031545763> java.vendor=Azul Systems, Inc..
[06-01-23 18:59:05.763] LOG  : General     , 1673031545763> java.vm.version=17.0.1+12-LTS.
[06-01-23 18:59:05.763] LOG  : General     , 1673031545763> sun.io.unicode.encoding=UnicodeLittle.
[06-01-23 18:59:05.763] LOG  : General     , 1673031545763> java.class.version=61.0.
[06-01-23 18:59:05.763] LOG  : General     , 1673031545763> -----.
[06-01-23 18:59:05.763] LOG  : General     , 1673031545763> version=41.78.16 demo=false.
[06-01-23 18:59:06.118] LOG  : General     , 1673031546118> LightingFPS set to 15.
[06-01-23 18:59:06.134] LOG  : General     , 1673031546134> [javafmodJNI] Init: Start.
[06-01-23 18:59:06.134] LOG  : General     , 1673031546134> [javafmodJNI] Init: WIN 64.
[06-01-23 18:59:06.145] LOG  : General     , 1673031546145> closest width=640 freq=59.
[06-01-23 18:59:06.145] LOG  : General     , 1673031546145> closest width=640 freq=60.
[06-01-23 18:59:06.145] LOG  : General     , 1673031546145> closest width=640 freq=75.
[06-01-23 18:59:06.145] LOG  : General     , 1673031546145> closest width=640 freq=100.
[06-01-23 18:59:06.145] LOG  : General     , 1673031546145> closest width=640 freq=119.
[06-01-23 18:59:06.145] LOG  : General     , 1673031546145> closest width=640 freq=120.
[06-01-23 18:59:06.145] LOG  : General     , 1673031546145> closest width=640 freq=144.
[06-01-23 18:59:06.145] LOG  : General     , 1673031546145> closest width=720 freq=59.
[06-01-23 18:59:06.145] LOG  : General     , 1673031546145> closest width=720 freq=60.
[06-01-23 18:59:06.145] LOG  : General     , 1673031546145> closest width=720 freq=100.
[06-01-23 18:59:06.145] LOG  : General     , 1673031546145> closest width=720 freq=119.
[06-01-23 18:59:06.145] LOG  : General     , 1673031546145> closest width=720 freq=120.
[06-01-23 18:59:06.146] LOG  : General     , 1673031546146> closest width=720 freq=144.
[06-01-23 18:59:06.146] LOG  : General     , 1673031546146> closest width=800 freq=60.
[06-01-23 18:59:06.146] LOG  : General     , 1673031546146> closest width=800 freq=75.
[06-01-23 18:59:06.146] LOG  : General     , 1673031546146> closest width=800 freq=100.
[06-01-23 18:59:06.146] LOG  : General     , 1673031546146> closest width=800 freq=119.
[06-01-23 18:59:06.146] LOG  : General     , 1673031546146> closest width=800 freq=120.
[06-01-23 18:59:06.146] LOG  : General     , 1673031546146> closest width=800 freq=144.
[06-01-23 18:59:06.146] LOG  : General     , 1673031546146> closest width=1176 freq=50.
[06-01-23 18:59:06.146] LOG  : General     , 1673031546146> closest width=1176 freq=59.
[06-01-23 18:59:06.146] LOG  : General     , 1673031546146> closest width=1176 freq=60.
[06-01-23 18:59:06.146] LOG  : General     , 1673031546146> closest width=1280 freq=50.
[06-01-23 18:59:06.146] LOG  : General     , 1673031546146> closest width=1280 freq=59.
[06-01-23 18:59:06.146] LOG  : General     , 1673031546146> closest width=1280 freq=60.
[06-01-23 18:59:06.146] LOG  : General     , 1673031546146> closest width=1280 freq=100.
[06-01-23 18:59:06.146] LOG  : General     , 1673031546146> closest width=1280 freq=119.
[06-01-23 18:59:06.146] LOG  : General     , 1673031546146> closest width=1280 freq=120.
[06-01-23 18:59:06.147] LOG  : General     , 1673031546147> closest width=1280 freq=144.
[06-01-23 18:59:06.147] LOG  : General     , 1673031546147> closest width=1360 freq=60.
[06-01-23 18:59:06.147] LOG  : General     , 1673031546147> closest width=1360 freq=100.
[06-01-23 18:59:06.147] LOG  : General     , 1673031546147> closest width=1360 freq=119.
[06-01-23 18:59:06.147] LOG  : General     , 1673031546147> closest width=1360 freq=120.
[06-01-23 18:59:06.147] LOG  : General     , 1673031546147> closest width=1360 freq=144.
[06-01-23 18:59:06.147] LOG  : General     , 1673031546147> closest width=1366 freq=60.
[06-01-23 18:59:06.147] LOG  : General     , 1673031546147> closest width=1366 freq=100.
[06-01-23 18:59:06.147] LOG  : General     , 1673031546147> closest width=1366 freq=119.
[06-01-23 18:59:06.147] LOG  : General     , 1673031546147> closest width=1366 freq=120.
[06-01-23 18:59:06.147] LOG  : General     , 1673031546147> closest width=1366 freq=144.
[06-01-23 18:59:06.147] LOG  : General     , 1673031546147> closest width=1440 freq=60.
[06-01-23 18:59:06.147] LOG  : General     , 1673031546147> closest width=1440 freq=100.
[06-01-23 18:59:06.147] LOG  : General     , 1673031546147> closest width=1440 freq=119.
[06-01-23 18:59:06.148] LOG  : General     , 1673031546147> closest width=1440 freq=120.
[06-01-23 18:59:06.148] LOG  : General     , 1673031546148> closest width=1440 freq=144.
[06-01-23 18:59:06.148] LOG  : General     , 1673031546148> closest width=1600 freq=60.
[06-01-23 18:59:06.148] LOG  : General     , 1673031546148> closest width=1600 freq=100.
[06-01-23 18:59:06.148] LOG  : General     , 1673031546148> closest width=1600 freq=119.
[06-01-23 18:59:06.148] LOG  : General     , 1673031546148> closest width=1600 freq=120.
[06-01-23 18:59:06.148] LOG  : General     , 1673031546148> closest width=1600 freq=144.
[06-01-23 18:59:06.148] LOG  : General     , 1673031546148> closest width=1680 freq=59.
[06-01-23 18:59:06.148] LOG  : General     , 1673031546148> closest width=1680 freq=60.
[06-01-23 18:59:06.148] LOG  : General     , 1673031546148> closest width=1680 freq=100.
[06-01-23 18:59:06.148] LOG  : General     , 1673031546148> closest width=1680 freq=119.
[06-01-23 18:59:06.148] LOG  : General     , 1673031546148> closest width=1680 freq=120.
[06-01-23 18:59:06.148] LOG  : General     , 1673031546148> closest width=1680 freq=144.
[06-01-23 18:59:06.149] LOG  : General     , 1673031546149> closest width=1920 freq=23.
[06-01-23 18:59:06.149] LOG  : General     , 1673031546149> closest width=1920 freq=24.
[06-01-23 18:59:06.149] LOG  : General     , 1673031546149> closest width=1920 freq=25.
[06-01-23 18:59:06.149] LOG  : General     , 1673031546149> closest width=1920 freq=29.
[06-01-23 18:59:06.149] LOG  : General     , 1673031546149> closest width=1920 freq=30.
[06-01-23 18:59:06.149] LOG  : General     , 1673031546149> closest width=1920 freq=50.
[06-01-23 18:59:06.149] LOG  : General     , 1673031546149> closest width=1920 freq=59.
[06-01-23 18:59:06.149] LOG  : General     , 1673031546149> closest width=1920 freq=60.
[06-01-23 18:59:06.149] LOG  : General     , 1673031546149> closest width=1920 freq=100.
[06-01-23 18:59:06.149] LOG  : General     , 1673031546149> closest width=1920 freq=119.
[06-01-23 18:59:06.149] LOG  : General     , 1673031546149> closest width=1920 freq=120.
[06-01-23 18:59:06.212] LOG  : General     , 1673031546212> 1673031546211 fmod: Java loging: OK.
[06-01-23 18:59:06.215] LOG  : General     , 1673031546215> 1673031546215 fmod: FMOD::Studio::System::create() result: No errors..
[06-01-23 18:59:06.215] LOG  : General     , 1673031546215> 1673031546215 fmod: FMOD::Studio::System::getCoreSystem() result: No errors..
[06-01-23 18:59:06.215] LOG  : General     , 1673031546215> 1673031546215 fmod: FMOD_System_GetVersion() result: No errors..
[06-01-23 18:59:06.216] LOG  : General     , 1673031546215> 1673031546215 fmod: fmodintegration built with version 20206, fmod shared library version 20206.
[06-01-23 18:59:06.216] LOG  : General     , 1673031546216> 1673031546216 fmod: System Create: OK.
[06-01-23 18:59:06.216] LOG  : General     , 1673031546216> 1673031546216 fmod: FMOD_System_SetSoftwareFormat() result: No errors..
[06-01-23 18:59:06.248] LOG  : General     , 1673031546248> 1673031546248 fmod: FMOD::Studio::System::Initialize() result: No errors..
[06-01-23 18:59:06.248] LOG  : General     , 1673031546248> 1673031546248 fmod: Creating DSP for capture sound.
[06-01-23 18:59:06.248] LOG  : General     , 1673031546248> 1673031546248 fmod: FMOD_System_CreateDSP() result: No errors..
[06-01-23 18:59:06.248] LOG  : General     , 1673031546248> 1673031546248 fmod: FMOD_DSP_SetBypass() result: No errors..
[06-01-23 18:59:06.248] LOG  : General     , 1673031546248> 1673031546248 fmod: FMOD_System_GetMasterChannelGroup() result: No errors..
[06-01-23 18:59:06.248] LOG  : General     , 1673031546248> 1673031546248 fmod: FMOD_ChannelGroup_AddDSP() result: No errors..
[06-01-23 18:59:06.248] LOG  : General     , 1673031546248> 1673031546248 fmod: FMOD_System_Set3DSettings() result: No errors..
[06-01-23 18:59:06.429] LOG  : General     , 1673031546429> GraphicsCard: NVIDIA Corporation NVIDIA GeForce RTX 3080 Ti/PCIe/SSE2.
[06-01-23 18:59:06.429] LOG  : General     , 1673031546429> OpenGL version: 4.6.0 NVIDIA 527.37.
[06-01-23 18:59:06.430] LOG  : General     , 1673031546430> Desktop resolution 1920x1080.
[06-01-23 18:59:06.431] LOG  : General     , 1673031546431> Initial resolution 1920x1080 fullScreen=true.
[06-01-23 18:59:06.440] LOG  : General     , 1673031546440> OpenGL 1.5 buffer objects supported.
[06-01-23 18:59:06.448] LOG  : General     , 1673031546448> VSync: OFF.
[06-01-23 18:59:06.976] LOG  : General     , 1673031546976> NVIDIA: current available GPU memory is 11186 MB.
[06-01-23 18:59:06.976] LOG  : General     , 1673031546976> NVIDIA: dedicated available GPU memory is 12288 MB.
[06-01-23 18:59:06.977] LOG  : General     , 1673031546977> NVIDIA: total available GPU memory is 12288 MB.
[06-01-23 18:59:10.738] LOG  : General     , 1673031550738> AngelCodeFont failed to load page 0 texture E:/steam_games/steamapps/common/ProjectZomboid/media/mainfont_0.png.
[06-01-23 18:59:10.741] LOG  : General     , 1673031550741> AngelCodeFont failed to load page 0 texture E:/steam_games/steamapps/common/ProjectZomboid/media/mainfont2_0.png.
[06-01-23 18:59:10.751] WARN : General     , 1673031550751> TextManager.Init> font "MediumNew" not found in fonts.txt.
[06-01-23 18:59:10.751] WARN : General     , 1673031550751> TextManager.Init> font "AutoNormSmall" not found in fonts.txt.
[06-01-23 18:59:10.751] WARN : General     , 1673031550751> TextManager.Init> font "AutoNormMedium" not found in fonts.txt.
[06-01-23 18:59:10.751] WARN : General     , 1673031550751> TextManager.Init> font "AutoNormLarge" not found in fonts.txt.
[06-01-23 18:59:10.753] LOG  : General     , 1673031550753> AngelCodeFont failed to load page 0 texture E:/steam_games/steamapps/common/ProjectZomboid/media/fonts/zomboidDialogue.bmfc_0.png.
[06-01-23 18:59:10.765] WARN : General     , 1673031550765> TextManager.Init> font "DebugConsole" not found in fonts.txt.
[06-01-23 18:59:10.918] LOG  : General     , 1673031550918> Loading networking libraries....
[06-01-23 18:59:10.918] LOG  : General     , 1673031550918> Loading steam_api64....
[06-01-23 18:59:10.919] LOG  : General     , 1673031550919> Loading RakNet64....
[06-01-23 18:59:10.946] LOG  : General     , 1673031550946> Loading ZNetJNI64....
[06-01-23 18:59:11.091] LOG  : Network     , 1673031551091> [06-01-23 18:59:11.091] > ZNet: SetLogLevel 2.
[06-01-23 18:59:11.091] LOG  : Network     , 1673031551091> [06-01-23 18:59:11.091] > ZNet: SteamAPI initialised successfully.
[06-01-23 18:59:11.092] LOG  : General     , 1673031551092> SteamUtils initialised successfully.
[06-01-23 18:59:11.734] LOG  : General     , 1673031551734> AngelCodeFont failed to load page 0 texture E:/steam_games/steamapps/common/ProjectZomboid/media/mainfont_0.png.
[06-01-23 18:59:11.734] LOG  : General     , 1673031551734> AngelCodeFont failed to load page 0 texture E:/steam_games/steamapps/common/ProjectZomboid/media/mainfont2_0.png.
[06-01-23 18:59:11.735] WARN : General     , 1673031551735> TextManager.Init> font "MediumNew" not found in fonts.txt.
[06-01-23 18:59:11.735] WARN : General     , 1673031551735> TextManager.Init> font "AutoNormSmall" not found in fonts.txt.
[06-01-23 18:59:11.735] WARN : General     , 1673031551735> TextManager.Init> font "AutoNormMedium" not found in fonts.txt.
[06-01-23 18:59:11.735] WARN : General     , 1673031551735> TextManager.Init> font "AutoNormLarge" not found in fonts.txt.
[06-01-23 18:59:11.735] LOG  : General     , 1673031551735> AngelCodeFont failed to load page 0 texture E:/steam_games/steamapps/common/ProjectZomboid/media/fonts/zomboidDialogue.bmfc_0.png.
[06-01-23 18:59:11.738] WARN : General     , 1673031551738> TextManager.Init> font "DebugConsole" not found in fonts.txt.
[06-01-23 18:59:11.751] LOG  : General     , 1673031551751> translator: language is EN.
[06-01-23 18:59:11.893] LOG  : General     , 1673031551893> texturepack: loading UI.
[06-01-23 18:59:11.949] LOG  : General     , 1673031551949> texturepack: loading UI2.
[06-01-23 18:59:11.958] LOG  : General     , 1673031551958> texturepack: loading IconsMoveables.
[06-01-23 18:59:11.961] LOG  : General     , 1673031551961> texturepack: loading RadioIcons.
[06-01-23 18:59:11.965] LOG  : General     , 1673031551965> texturepack: loading ApComUI.
[06-01-23 18:59:11.969] LOG  : General     , 1673031551969> texturepack: loading Mechanics.
[06-01-23 18:59:11.982] LOG  : General     , 1673031551982> texturepack: loading WeatherFx.
[06-01-23 18:59:13.110] WARN : Recipe      , 1673031553110> RecipeManager.resolveItemModuleDotType> WARNING: module "Base" may have forgot to import module Base.
[06-01-23 18:59:13.121] WARN : Sound       , 1673031553121> GameSounds.initClipEvents> No such FMOD event "Character/Survival/Crafting/AddItemInBeverage" for GameSound "AddItemInBeverage".
[06-01-23 18:59:13.121] WARN : Sound       , 1673031553121> GameSounds.initClipEvents> No such FMOD event "Character/Survival/Carpentry/Screwing" for GameSound "Screwdriver".
[06-01-23 18:59:13.121] WARN : Sound       , 1673031553121> GameSounds.initClipEvents> No such FMOD event "NewMusic/WWL_Solo" for GameSound "NewMusic_WWL_Solo".
[06-01-23 18:59:13.121] WARN : Sound       , 1673031553121> GameSounds.initClipEvents> No such FMOD event "NewMusic/32" for GameSound "NewMusic_32".
[06-01-23 18:59:13.121] WARN : Sound       , 1673031553121> GameSounds.initClipEvents> No such FMOD event "NewMusic/33" for GameSound "NewMusic_33".
[06-01-23 18:59:13.121] WARN : Sound       , 1673031553121> GameSounds.initClipEvents> No such FMOD event "NewMusic/34" for GameSound "NewMusic_34".
[06-01-23 18:59:13.121] WARN : Sound       , 1673031553121> GameSounds.initClipEvents> No such FMOD event "NewMusic/35" for GameSound "NewMusic_35".
[06-01-23 18:59:13.121] WARN : Sound       , 1673031553121> GameSounds.initClipEvents> No such FMOD event "NewMusic/36" for GameSound "NewMusic_36".
[06-01-23 18:59:13.121] WARN : Sound       , 1673031553121> GameSounds.initClipEvents> No such FMOD event "NewMusic/Travelling" for GameSound "NewMusic_Travelling".
[06-01-23 18:59:13.121] WARN : Sound       , 1673031553121> GameSounds.initClipEvents> No such FMOD event "NewMusic/TakeStock" for GameSound "NewMusic_TakeStock".
[06-01-23 18:59:13.123] WARN : Sound       , 1673031553123> GameSounds.initClipEvents> No such FMOD event "NewMusic/PassingTime" for GameSound "NewMusic_PassingTime".
[06-01-23 18:59:13.123] WARN : Sound       , 1673031553123> GameSounds.initClipEvents> No such FMOD event "NewMusic/NoTime" for GameSound "NewMusic_NoTime".
[06-01-23 18:59:13.123] WARN : Sound       , 1673031553123> GameSounds.initClipEvents> No such FMOD event "NewMusic/MoreAreComing" for GameSound "NewMusic_MoreAreComing".
[06-01-23 18:59:13.123] WARN : Sound       , 1673031553123> GameSounds.initClipEvents> No such FMOD event "NewMusic/OnlyOneWay" for GameSound "NewMusic_OnlyOneWay".
[06-01-23 18:59:13.123] WARN : Sound       , 1673031553123> GameSounds.initClipEvents> No such FMOD event "NewMusic/KeepMoving" for GameSound "NewMusic_KeepMoving".
[06-01-23 18:59:13.123] WARN : Sound       , 1673031553123> GameSounds.initClipEvents> No such FMOD event "NewMusic/GoItAlone" for GameSound "NewMusic_GoItAlone".
[06-01-23 18:59:13.123] WARN : Sound       , 1673031553123> GameSounds.initClipEvents> No such FMOD event "NewMusic/Sunrise" for GameSound "NewMusic_Sunrise".
[06-01-23 18:59:13.123] WARN : Sound       , 1673031553123> GameSounds.initClipEvents> No such FMOD event "NewMusic/HoldingOutHope" for GameSound "NewMusic_HoldingOutHope".
[06-01-23 18:59:13.123] WARN : Sound       , 1673031553123> GameSounds.initClipEvents> No such FMOD event "NewMusic/Working" for GameSound "NewMusic_Working".
[06-01-23 18:59:13.123] WARN : Sound       , 1673031553123> GameSounds.initClipEvents> No such FMOD event "NewMusic/Sunset" for GameSound "NewMusic_Sunset".
[06-01-23 18:59:13.123] WARN : Sound       , 1673031553123> GameSounds.initClipEvents> No such FMOD event "NewMusic/Mourning" for GameSound "NewMusic_Mourning".
[06-01-23 18:59:13.123] WARN : Sound       , 1673031553123> GameSounds.initClipEvents> No such FMOD event "NewMusic/LookingAround" for GameSound "NewMusic_LookingAround".
[06-01-23 18:59:13.123] WARN : Sound       , 1673031553123> GameSounds.initClipEvents> No such FMOD event "NewMusic/Waiting" for GameSound "NewMusic_Waiting".
[06-01-23 18:59:13.123] WARN : Sound       , 1673031553123> GameSounds.initClipEvents> No such FMOD event "NewMusic/Overrun" for GameSound "NewMusic_Overrun".
[06-01-23 18:59:13.124] WARN : Sound       , 1673031553124> GameSounds.initClipEvents> No such FMOD event "NewMusic/Rest" for GameSound "NewMusic_Rest".
[06-01-23 18:59:13.124] WARN : Sound       , 1673031553124> GameSounds.initClipEvents> No such FMOD event "NewMusic/PressOn" for GameSound "NewMusic_PressOn".
[06-01-23 18:59:13.124] WARN : Sound       , 1673031553124> GameSounds.initClipEvents> No such FMOD event "NewMusic/CalmBeforeTheStorm" for GameSound "NewMusic_CalmBeforeTheStorm".
[06-01-23 18:59:13.124] WARN : Sound       , 1673031553124> GameSounds.initClipEvents> No such FMOD event "NewMusic/GetReady" for GameSound "NewMusic_GetReady".
[06-01-23 18:59:13.124] WARN : Sound       , 1673031553124> GameSounds.initClipEvents> No such FMOD event "NewMusic/EchoesFromBefore" for GameSound "NewMusic_EchoesFromBefore".
[06-01-23 18:59:13.124] WARN : Sound       , 1673031553124> GameSounds.initClipEvents> No such FMOD event "NewMusic/Surrounded" for GameSound "NewMusic_Surrounded".
[06-01-23 18:59:13.124] WARN : Sound       , 1673031553124> GameSounds.initClipEvents> No such FMOD event "NewMusic/ThePlan" for GameSound "NewMusic_ThePlan".
[06-01-23 18:59:13.124] WARN : Sound       , 1673031553124> GameSounds.initClipEvents> No such FMOD event "NewMusic/Gear_Up" for GameSound "NewMusic_GearUp".
[06-01-23 18:59:13.125] WARN : Sound       , 1673031553125> GameSounds.initClipEvents> No such FMOD event "NewMusic/Finally_Calm" for GameSound "NewMusic_FinallyCalm".
[06-01-23 18:59:13.125] WARN : Sound       , 1673031553125> GameSounds.initClipEvents> No such FMOD event "NewMusic/PatchUp" for GameSound "NewMusic_PatchUp".
[06-01-23 18:59:13.125] WARN : Sound       , 1673031553125> GameSounds.initClipEvents> No such FMOD event "NewMusic/TheyreClose" for GameSound "NewMusic_TheyreClose".
[06-01-23 18:59:13.125] WARN : Sound       , 1673031553125> GameSounds.initClipEvents> No such FMOD event "NewMusic/ThinkingOfThePast" for GameSound "NewMusic_ThinkingOfThePast".
[06-01-23 18:59:13.125] WARN : Sound       , 1673031553125> GameSounds.initClipEvents> No such FMOD event "NewMusic/TouchAndGo" for GameSound "NewMusic_TouchAndGo".
[06-01-23 18:59:13.125] WARN : Sound       , 1673031553125> GameSounds.initClipEvents> No such FMOD event "NewMusic/Tread_Carefully" for GameSound "NewMusic_Tread_Carefully".
[06-01-23 18:59:13.125] WARN : Sound       , 1673031553125> GameSounds.initClipEvents> No such FMOD event "NewMusic/Everythings_Gone" for GameSound "NewMusic_Everythings_Gone".
[06-01-23 18:59:13.125] WARN : Sound       , 1673031553125> GameSounds.initClipEvents> No such FMOD event "AmbientMusic/BrassAmbient" for GameSound "AmbientMusic_BrassAmbient".
[06-01-23 18:59:13.125] WARN : Sound       , 1673031553125> GameSounds.initClipEvents> No such FMOD event "AmbientMusic/CreepyAmbient" for GameSound "AmbientMusic_CreepyAmbient".
[06-01-23 18:59:13.126] WARN : Sound       , 1673031553126> GameSounds.initClipEvents> No such FMOD event "AmbientMusic/IntenseAmbient" for GameSound "AmbientMusic_IntenseAmbient".
[06-01-23 18:59:13.126] WARN : Sound       , 1673031553126> GameSounds.initClipEvents> No such FMOD event "AmbientMusic/PercussiveAmbient" for GameSound "AmbientMusic_PercussiveAmbient".
[06-01-23 18:59:13.126] WARN : Sound       , 1673031553126> GameSounds.initClipEvents> No such FMOD event "AmbientMusic/RhythmicAmbient" for GameSound "AmbientMusic_RhythmicAmbient".
[06-01-23 18:59:13.126] WARN : Sound       , 1673031553126> GameSounds.initClipEvents> No such FMOD event "AmbientMusic/VoiceAmbient" for GameSound "AmbientMusic_VoiceAmbient".
