[12-01-23 18:35:14.019] LOG  : General     , 1673548514019> cachedir set to "C:\Users\Fraser\Zomboid".
[12-01-23 18:35:16.803] LOG  : General     , 1673548516803> AngelCodeFont failed to load page 0 texture E:/steam_games/steamapps/common/ProjectZomboid/media/mainfont2_0.png.
[12-01-23 18:35:16.812] WARN : General     , 1673548516812> TextManager.Init> font "MediumNew" not found in fonts.txt.
[12-01-23 18:35:16.812] WARN : General     , 1673548516812> TextManager.Init> font "AutoNormSmall" not found in fonts.txt.
[12-01-23 18:35:16.812] WARN : General     , 1673548516812> TextManager.Init> font "AutoNormMedium" not found in fonts.txt.
[12-01-23 18:35:16.813] WARN : General     , 1673548516813> TextManager.Init> font "AutoNormLarge" not found in fonts.txt.
[12-01-23 18:35:16.813] LOG  : General     , 1673548516813> AngelCodeFont failed to load page 0 texture E:/steam_games/steamapps/common/ProjectZomboid/media/fonts/zomboidDialogue.bmfc_0.png.
[12-01-23 18:35:16.819] WARN : General     , 1673548516819> TextManager.Init> font "DebugConsole" not found in fonts.txt.
[12-01-23 18:35:16.889] LOG  : General     , 1673548516889> Loading networking libraries....
[12-01-23 18:35:16.889] LOG  : General     , 1673548516889> Loading steam_api64....
[12-01-23 18:35:16.889] LOG  : General     , 1673548516889> Loading RakNet64....
[12-01-23 18:35:16.890] LOG  : General     , 1673548516890> Loading ZNetJNI64....
[12-01-23 18:35:17.013] LOG  : Network     , 1673548517013> [12-01-23 18:35:17.013] > ZNet: SetLogLevel 2.
[12-01-23 18:35:17.014] LOG  : Network     , 1673548517014> [12-01-23 18:35:17.013] > ZNet: SteamAPI initialised successfully.
[12-01-23 18:35:17.014] LOG  : General     , 1673548517014> SteamUtils initialised successfully.
[12-01-23 18:35:17.063] LOG  : General     , 1673548517063> AngelCodeFont failed to load page 0 texture E:/steam_games/steamapps/common/ProjectZomboid/media/mainfont_0.png.
[12-01-23 18:35:17.064] LOG  : General     , 1673548517064> AngelCodeFont failed to load page 0 texture E:/steam_games/steamapps/common/ProjectZomboid/media/mainfont2_0.png.
[12-01-23 18:35:17.066] WARN : General     , 1673548517066> TextManager.Init> font "MediumNew" not found in fonts.txt.
[12-01-23 18:35:17.066] WARN : General     , 1673548517066> TextManager.Init> font "AutoNormSmall" not found in fonts.txt.
[12-01-23 18:35:17.066] WARN : General     , 1673548517066> TextManager.Init> font "AutoNormMedium" not found in fonts.txt.
[12-01-23 18:35:17.066] WARN : General     , 1673548517066> TextManager.Init> font "AutoNormLarge" not found in fonts.txt.
[12-01-23 18:35:17.066] LOG  : General     , 1673548517066> AngelCodeFont failed to load page 0 texture E:/steam_games/steamapps/common/ProjectZomboid/media/fonts/zomboidDialogue.bmfc_0.png.
[12-01-23 18:35:17.071] WARN : General     , 1673548517071> TextManager.Init> font "DebugConsole" not found in fonts.txt.
[12-01-23 18:35:17.088] LOG  : General     , 1673548517088> translator: language is EN.
[12-01-23 18:35:17.161] LOG  : General     , 1673548517161> texturepack: loading UI.
[12-01-23 18:35:17.195] LOG  : General     , 1673548517195> texturepack: loading UI2.
[12-01-23 18:35:17.199] LOG  : General     , 1673548517199> texturepack: loading IconsMoveables.
[12-01-23 18:35:17.200] LOG  : General     , 1673548517200> texturepack: loading RadioIcons.
[12-01-23 18:35:17.201] LOG  : General     , 1673548517201> texturepack: loading ApComUI.
[12-01-23 18:35:17.201] LOG  : General     , 1673548517201> texturepack: loading Mechanics.
[12-01-23 18:35:17.211] LOG  : General     , 1673548517211> texturepack: loading WeatherFx.
[12-01-23 18:35:17.745] WARN : Recipe      , 1673548517745> RecipeManager.resolveItemModuleDotType> WARNING: module "Base" may have forgot to import module Base.
[12-01-23 18:35:17.746] WARN : Sound       , 1673548517746> GameSounds.initClipEvents> No such FMOD event "Character/Survival/Crafting/AddItemInBeverage" for GameSound "AddItemInBeverage".
[12-01-23 18:35:17.746] WARN : Sound       , 1673548517746> GameSounds.initClipEvents> No such FMOD event "Character/Survival/Carpentry/Screwing" for GameSound "Screwdriver".
[12-01-23 18:35:17.747] WARN : Sound       , 1673548517747> GameSounds.initClipEvents> No such FMOD event "NewMusic/WWL_Solo" for GameSound "NewMusic_WWL_Solo".
[12-01-23 18:35:17.747] WARN : Sound       , 1673548517747> GameSounds.initClipEvents> No such FMOD event "NewMusic/32" for GameSound "NewMusic_32".
[12-01-23 18:35:17.747] WARN : Sound       , 1673548517747> GameSounds.initClipEvents> No such FMOD event "NewMusic/33" for GameSound "NewMusic_33".
[12-01-23 18:35:17.747] WARN : Sound       , 1673548517747> GameSounds.initClipEvents> No such FMOD event "NewMusic/34" for GameSound "NewMusic_34".
[12-01-23 18:35:17.747] WARN : Sound       , 1673548517747> GameSounds.initClipEvents> No such FMOD event "NewMusic/35" for GameSound "NewMusic_35".
[12-01-23 18:35:17.747] WARN : Sound       , 1673548517747> GameSounds.initClipEvents> No such FMOD event "NewMusic/36" for GameSound "NewMusic_36".
[12-01-23 18:35:17.747] WARN : Sound       , 1673548517747> GameSounds.initClipEvents> No such FMOD event "NewMusic/Travelling" for GameSound "NewMusic_Travelling".
[12-01-23 18:35:17.747] WARN : Sound       , 1673548517747> GameSounds.initClipEvents> No such FMOD event "NewMusic/TakeStock" for GameSound "NewMusic_TakeStock".
[12-01-23 18:35:17.747] WARN : Sound       , 1673548517747> GameSounds.initClipEvents> No such FMOD event "NewMusic/PassingTime" for GameSound "NewMusic_PassingTime".
[12-01-23 18:35:17.747] WARN : Sound       , 1673548517747> GameSounds.initClipEvents> No such FMOD event "NewMusic/NoTime" for GameSound "NewMusic_NoTime".
[12-01-23 18:35:17.747] WARN : Sound       , 1673548517747> GameSounds.initClipEvents> No such FMOD event "NewMusic/MoreAreComing" for GameSound "NewMusic_MoreAreComing".
[12-01-23 18:35:17.747] WARN : Sound       , 1673548517747> GameSounds.initClipEvents> No such FMOD event "NewMusic/OnlyOneWay" for GameSound "NewMusic_OnlyOneWay".
[12-01-23 18:35:17.747] WARN : Sound       , 1673548517747> GameSounds.initClipEvents> No such FMOD event "NewMusic/KeepMoving" for GameSound "NewMusic_KeepMoving".
[12-01-23 18:35:17.748] WARN : Sound       , 1673548517748> GameSounds.initClipEvents> No such FMOD event "NewMusic/GoItAlone" for GameSound "NewMusic_GoItAlone".
[12-01-23 18:35:17.748] WARN : Sound       , 1673548517748> GameSounds.initClipEvents> No such FMOD event "NewMusic/Sunrise" for GameSound "NewMusic_Sunrise".
[12-01-23 18:35:17.748] WARN : Sound       , 1673548517748> GameSounds.initClipEvents> No such FMOD event "NewMusic/HoldingOutHope" for GameSound "NewMusic_HoldingOutHope".
[12-01-23 18:35:17.748] WARN : Sound       , 1673548517748> GameSounds.initClipEvents> No such FMOD event "NewMusic/Working" for GameSound "NewMusic_Working".
[12-01-23 18:35:17.748] WARN : Sound       , 1673548517748> GameSounds.initClipEvents> No such FMOD event "NewMusic/Sunset" for GameSound "NewMusic_Sunset".
[12-01-23 18:35:17.748] WARN : Sound       , 1673548517748> GameSounds.initClipEvents> No such FMOD event "NewMusic/Mourning" for GameSound "NewMusic_Mourning".
[12-01-23 18:35:17.748] WARN : Sound       , 1673548517748> GameSounds.initClipEvents> No such FMOD event "NewMusic/LookingAround" for GameSound "NewMusic_LookingAround".
[12-01-23 18:35:17.748] WARN : Sound       , 1673548517748> GameSounds.initClipEvents> No such FMOD event "NewMusic/Waiting" for GameSound "NewMusic_Waiting".
[12-01-23 18:35:17.748] WARN : Sound       , 1673548517748> GameSounds.initClipEvents> No such FMOD event "NewMusic/Overrun" for GameSound "NewMusic_Overrun".
[12-01-23 18:35:17.749] WARN : Sound       , 1673548517749> GameSounds.initClipEvents> No such FMOD event "NewMusic/Rest" for GameSound "NewMusic_Rest".
[12-01-23 18:35:17.749] WARN : Sound       , 1673548517749> GameSounds.initClipEvents> No such FMOD event "NewMusic/PressOn" for GameSound "NewMusic_PressOn".
[12-01-23 18:35:17.749] WARN : Sound       , 1673548517749> GameSounds.initClipEvents> No such FMOD event "NewMusic/CalmBeforeTheStorm" for GameSound "NewMusic_CalmBeforeTheStorm".
[12-01-23 18:35:17.749] WARN : Sound       , 1673548517749> GameSounds.initClipEvents> No such FMOD event "NewMusic/GetReady" for GameSound "NewMusic_GetReady".
[12-01-23 18:35:17.749] WARN : Sound       , 1673548517749> GameSounds.initClipEvents> No such FMOD event "NewMusic/EchoesFromBefore" for GameSound "NewMusic_EchoesFromBefore".
[12-01-23 18:35:17.749] WARN : Sound       , 1673548517749> GameSounds.initClipEvents> No such FMOD event "NewMusic/Surrounded" for GameSound "NewMusic_Surrounded".
[12-01-23 18:35:17.749] WARN : Sound       , 1673548517749> GameSounds.initClipEvents> No such FMOD event "NewMusic/ThePlan" for GameSound "NewMusic_ThePlan".
[12-01-23 18:35:17.749] WARN : Sound       , 1673548517749> GameSounds.initClipEvents> No such FMOD event "NewMusic/Gear_Up" for GameSound "NewMusic_GearUp".
[12-01-23 18:35:17.749] WARN : Sound       , 1673548517749> GameSounds.initClipEvents> No such FMOD event "NewMusic/Finally_Calm" for GameSound "NewMusic_FinallyCalm".
[12-01-23 18:35:17.749] WARN : Sound       , 1673548517749> GameSounds.initClipEvents> No such FMOD event "NewMusic/PatchUp" for GameSound "NewMusic_PatchUp".
[12-01-23 18:35:17.749] WARN : Sound       , 1673548517749> GameSounds.initClipEvents> No such FMOD event "NewMusic/TheyreClose" for GameSound "NewMusic_TheyreClose".
[12-01-23 18:35:17.749] WARN : Sound       , 1673548517749> GameSounds.initClipEvents> No such FMOD event "NewMusic/ThinkingOfThePast" for GameSound "NewMusic_ThinkingOfThePast".
[12-01-23 18:35:17.749] WARN : Sound       , 1673548517749> GameSounds.initClipEvents> No such FMOD event "NewMusic/TouchAndGo" for GameSound "NewMusic_TouchAndGo".
[12-01-23 18:35:17.749] WARN : Sound       , 1673548517749> GameSounds.initClipEvents> No such FMOD event "NewMusic/Tread_Carefully" for GameSound "NewMusic_Tread_Carefully".
[12-01-23 18:35:17.749] WARN : Sound       , 1673548517749> GameSounds.initClipEvents> No such FMOD event "NewMusic/Everythings_Gone" for GameSound "NewMusic_Everythings_Gone".
[12-01-23 18:35:17.751] WARN : Sound       , 1673548517751> GameSounds.initClipEvents> No such FMOD event "AmbientMusic/BrassAmbient" for GameSound "AmbientMusic_BrassAmbient".
[12-01-23 18:35:17.751] WARN : Sound       , 1673548517751> GameSounds.initClipEvents> No such FMOD event "AmbientMusic/CreepyAmbient" for GameSound "AmbientMusic_CreepyAmbient".
[12-01-23 18:35:17.751] WARN : Sound       , 1673548517751> GameSounds.initClipEvents> No such FMOD event "AmbientMusic/IntenseAmbient" for GameSound "AmbientMusic_IntenseAmbient".
[12-01-23 18:35:17.751] WARN : Sound       , 1673548517751> GameSounds.initClipEvents> No such FMOD event "AmbientMusic/PercussiveAmbient" for GameSound "AmbientMusic_PercussiveAmbient".
[12-01-23 18:35:17.751] WARN : Sound       , 1673548517751> GameSounds.initClipEvents> No such FMOD event "AmbientMusic/RhythmicAmbient" for GameSound "AmbientMusic_RhythmicAmbient".
[12-01-23 18:35:17.751] WARN : Sound       , 1673548517751> GameSounds.initClipEvents> No such FMOD event "AmbientMusic/VoiceAmbient" for GameSound "AmbientMusic_VoiceAmbient".
[12-01-23 18:35:17.751] WARN : Sound       , 1673548517751> GameSounds.initClipEvents> No such FMOD event "AmbientMusic/ZombieAmbient" for GameSound "AmbientMusic_ZombieAmbient".
[12-01-23 18:35:17.752] WARN : Sound       , 1673548517752> GameSounds.initClipEvents> No such FMOD event "NewMusic/Alone" for GameSound "NewMusic_Alone".
[12-01-23 18:35:17.752] WARN : Sound       , 1673548517752> GameSounds.initClipEvents> No such FMOD event "NewMusic/Barricading" for GameSound "NewMusic_Barricading".
[12-01-23 18:35:17.752] WARN : Sound       , 1673548517752> GameSounds.initClipEvents> No such FMOD event "NewMusic/Chase" for GameSound "NewMusic_Chase".
[12-01-23 18:35:17.752] WARN : Sound       , 1673548517752> GameSounds.initClipEvents> No such FMOD event "NewMusic/Desperate Escape" for GameSound "NewMusic_DesperateEscape".
[12-01-23 18:35:17.752] WARN : Sound       , 1673548517752> GameSounds.initClipEvents> No such FMOD event "NewMusic/Fight or Flight" for GameSound "NewMusic_FightOrFlight".
[12-01-23 18:35:17.752] WARN : Sound       , 1673548517752> GameSounds.initClipEvents> No such FMOD event "NewMusic/Introduction" for GameSound "NewMusic_Introduction".
[12-01-23 18:35:17.752] WARN : Sound       , 1673548517752> GameSounds.initClipEvents> No such FMOD event "NewMusic/Main Theme" for GameSound "NewMusic_MainTheme".
[12-01-23 18:35:17.752] WARN : Sound       , 1673548517752> GameSounds.initClipEvents> No such FMOD event "NewMusic/Maybe Not" for GameSound "NewMusic_MaybeNot".
[12-01-23 18:35:17.752] WARN : Sound       , 1673548517752> GameSounds.initClipEvents> No such FMOD event "NewMusic/Maybe We Can Win This" for GameSound "NewMusic_MaybeWeCanWinThis".
[12-01-23 18:35:17.752] WARN : Sound       , 1673548517752> GameSounds.initClipEvents> No such FMOD event "NewMusic/Run" for GameSound "NewMusic_Run".
[12-01-23 18:35:17.752] WARN : Sound       , 1673548517752> GameSounds.initClipEvents> No such FMOD event "NewMusic/Slow Sad" for GameSound "NewMusic_SlowSad".
[12-01-23 18:35:17.752] WARN : Sound       , 1673548517752> GameSounds.initClipEvents> No such FMOD event "NewMusic/They Were Once Here" for GameSound "NewMusic_TheyWereOnceHere".
[12-01-23 18:35:17.752] WARN : Sound       , 1673548517752> GameSounds.initClipEvents> No such FMOD event "NewMusic/Saying Goodbye" for GameSound "NewMusic_SayingGoodbye".
[12-01-23 18:35:17.752] WARN : Sound       , 1673548517752> GameSounds.initClipEvents> No such FMOD event "NewMusic/The Horde" for GameSound "NewMusic_TheHorde".
[12-01-23 18:35:17.753] WARN : Sound       , 1673548517753> GameSounds.initClipEvents> No such FMOD event "NewMusic/Death" for GameSound "NewMusic_Death".
[12-01-23 18:35:17.753] WARN : Sound       , 1673548517753> GameSounds.initClipEvents> No such FMOD event "NewMusic/The Inevitable" for GameSound "NewMusic_TheInevitable".
[12-01-23 18:35:17.753] WARN : Sound       , 1673548517753> GameSounds.initClipEvents> No such FMOD event "NewMusic/The Zombie Threat" for GameSound "NewMusic_TheZombieThreat".
[12-01-23 18:35:17.753] WARN : Sound       , 1673548517753> GameSounds.initClipEvents> No such FMOD event "NewMusic/What Was Lost" for GameSound "NewMusic_WhatWasLost".
[12-01-23 18:35:17.753] WARN : Sound       , 1673548517753> GameSounds.initClipEvents> No such FMOD event "NewMusic/What Was Lost Active" for GameSound "NewMusic_WhatWasLostActive".
[12-01-23 18:35:17.753] WARN : Sound       , 1673548517753> GameSounds.initClipEvents> No such FMOD event "NewMusic/What Was Lost Active 2" for GameSound "NewMusic_WhatWasLostActive2".
[12-01-23 18:35:17.753] WARN : Sound       , 1673548517753> GameSounds.initClipEvents> No such FMOD event "NewMusic/Where is Everyone" for GameSound "NewMusic_WhereIsEveryone".
[12-01-23 18:35:17.753] WARN : Sound       , 1673548517753> GameSounds.initClipEvents> No such FMOD event "NewMusic/Work Fast" for GameSound "NewMusic_WorkFast".
[12-01-23 18:35:17.753] WARN : Sound       , 1673548517753> GameSounds.initClipEvents> No such FMOD event "NewMusic/Ambient" for GameSound "NewMusic_Ambient".
[12-01-23 18:35:17.753] WARN : Sound       , 1673548517753> GameSounds.initClipEvents> No such FMOD event "NewMusic/Ambient Guitar" for GameSound "NewMusic_AmbientGuitar".
[12-01-23 18:35:17.753] WARN : Sound       , 1673548517753> GameSounds.initClipEvents> No such FMOD event "NewMusic/Ambient Low" for GameSound "NewMusic_AmbientLow".
[12-01-23 18:35:17.754] WARN : Sound       , 1673548517754> GameSounds.initClipEvents> No such FMOD event "NewMusic/NoGoingBack" for GameSound "NewMusic_AmbientPiano".
[12-01-23 18:35:17.754] WARN : Sound       , 1673548517754> GameSounds.initClipEvents> No such FMOD event "NewMusic/Ambient Raider" for GameSound "NewMusic_AmbientRaider".
[12-01-23 18:35:17.754] WARN : Sound       , 1673548517754> GameSounds.initClipEvents> No such FMOD event "OldMusic/alone" for GameSound "OldMusic_alone".
[12-01-23 18:35:17.754] WARN : Sound       , 1673548517754> GameSounds.initClipEvents> No such FMOD event "OldMusic/barricading" for GameSound "OldMusic_barricading".
[12-01-23 18:35:17.754] WARN : Sound       , 1673548517754> GameSounds.initClipEvents> No such FMOD event "OldMusic/chase" for GameSound "OldMusic_chase".
[12-01-23 18:35:17.754] WARN : Sound       , 1673548517754> GameSounds.initClipEvents> No such FMOD event "OldMusic/desperate_escape" for GameSound "OldMusic_desperate_escape".
[12-01-23 18:35:17.754] WARN : Sound       , 1673548517754> GameSounds.initClipEvents> No such FMOD event "OldMusic/fight_or_flight" for GameSound "OldMusic_fight_or_flight".
